method,fraction,group,run,half,J,set,native_size
xgb_sko_quad_scale,0.5,11,half_11_B,B,0.6,"[0, 16, 15, 17, 21, 25, 18, 3, 28, 20, 6, 2]",10.0
tabm_sko_ridge,0.5,11,half_11_B,B,0.4117647058823529,"[0, 16, 15, 19, 20, 25, 22, 28, 5, 3, 26, 7]",6.0
tabm_sko_quad,0.5,11,half_11_B,B,0.3333333333333333,"[0, 16, 15, 20, 25, 3, 5, 28, 19, 22, 7, 8]",5.0
tabm_sko_scale,0.5,11,half_11_B,B,0.3333333333333333,"[0, 16, 15, 19, 20, 25, 7, 28, 17, 3, 22, 5]",7.0
tabm_sko_quad_scale,0.5,11,half_11_B,B,0.3333333333333333,"[0, 16, 15, 19, 20, 25, 7, 28, 3, 17, 5, 8]",6.0
xgb_sko_ridge,0.5,12,half_12_A,A,0.4117647058823529,"[0, 2, 25, 26, 22, 18, 23, 16, 24, 20, 1, 9]",0.0
xgb_sko_quad,0.5,12,half_12_A,A,0.5,"[0, 2, 26, 23, 18, 24, 1, 9, 4, 20, 28, 3]",0.0
xgb_sko_scale,0.5,12,half_12_A,A,0.3333333333333333,"[0, 23, 25, 18, 26, 16, 1, 15, 2, 3, 20, 9]",0.0
xgb_sko_quad_scale,0.5,12,half_12_A,A,0.5,"[0, 26, 21, 24, 2, 20, 1, 9, 25, 23, 22, 11]",0.0
tabm_sko_ridge,0.5,12,half_12_A,A,0.6,"[0, 16, 26, 20, 18, 2, 25, 6, 9, 1, 15, 10]",0.0
tabm_sko_quad,0.5,12,half_12_A,A,0.5,"[0, 16, 15, 26, 18, 20, 2, 9, 1, 6, 10, 24]",6.0
tabm_sko_scale,0.5,12,half_12_A,A,0.6,"[0, 16, 15, 26, 20, 18, 2, 25, 22, 1, 28, 6]",5.0
tabm_sko_quad_scale,0.5,12,half_12_A,A,0.6,"[0, 16, 15, 26, 18, 20, 2, 9, 1, 10, 6, 3]",5.0
xgb_sko_ridge,0.5,12,half_12_B,B,0.5,"[0, 21, 22, 8, 27, 16, 25, 2, 17, 28, 4, 6]",0.0
xgb_sko_quad,0.5,12,half_12_B,B,0.2,"[0, 17, 21, 8, 16, 22, 19, 28, 4, 6, 7, 24]",5.0
xgb_sko_scale,0.5,12,half_12_B,B,0.4117647058823529,"[0, 21, 16, 22, 8, 27, 25, 7, 23, 6, 4, 2]",5.0
xgb_sko_quad_scale,0.5,12,half_12_B,B,0.3333333333333333,"[0, 16, 8, 21, 19, 24, 22, 7, 4, 28, 23, 25]",12.0
tabm_sko_ridge,0.5,12,half_12_B,B,0.4117647058823529,"[0, 16, 15, 27, 22, 7, 25, 8, 1, 28, 26, 24]",0.0
tabm_sko_quad,0.5,12,half_12_B,B,0.3333333333333333,"[0, 16, 15, 27, 22, 8, 7, 24, 1, 26, 25, 4]",0.0
tabm_sko_scale,0.5,12,half_12_B,B,0.3333333333333333,"[0, 16, 27, 7, 8, 25, 22, 19, 28, 26, 1, 21]",0.0
tabm_sko_quad_scale,0.5,12,half_12_B,B,0.3333333333333333,"[0, 16, 15, 7, 8, 22, 26, 27, 1, 24, 20, 21]",0.0
xgb_sko_ridge,0.5,13,half_13_A,A,0.5,"[0, 18, 25, 23, 28, 26, 7, 27, 5, 20, 21, 9]",0.0
xgb_sko_quad,0.5,13,half_13_A,A,0.3333333333333333,"[0, 18, 23, 7, 28, 26, 9, 19, 6, 21, 27, 16]",0.0
xgb_sko_scale,0.5,13,half_13_A,A,0.6,"[0, 18, 28, 25, 23, 27, 20, 16, 15, 22, 9, 2]",0.0
xgb_sko_quad_scale,0.5,13,half_13_A,A,0.5,"[0, 18, 15, 23, 16, 21, 27, 28, 7, 9, 17, 25]",0.0
tabm_sko_ridge,0.5,13,half_13_A,A,0.7142857142857143,"[0, 16, 27, 25, 20, 26, 1, 18, 9, 28, 7, 2]",0.0
tabm_sko_quad,0.5,13,half_13_A,A,0.4117647058823529,"[0, 16, 19, 27, 18, 26, 15, 1, 9, 20, 14, 28]",6.0
tabm_sko_scale,0.5,13,half_13_A,A,0.5,"[0, 16, 15, 19, 1, 25, 20, 27, 18, 4, 2, 8]",8.0
tabm_sko_quad_scale,0.5,13,half_13_A,A,0.5,"[0, 16, 15, 19, 18, 1, 27, 9, 20, 26, 24, 4]",8.0
xgb_sko_ridge,0.5,13,half_13_B,B,0.3333333333333333,"[0, 22, 8, 19, 27, 5, 16, 7, 11, 20, 1, 12]",0.0
xgb_sko_quad,0.5,13,half_13_B,B,0.2631578947368421,"[0, 23, 15, 8, 21, 22, 5, 19, 2, 18, 27, 7]",13.0
xgb_sko_scale,0.5,13,half_13_B,B,0.2631578947368421,"[0, 22, 5, 23, 27, 1, 8, 19, 7, 16, 11, 4]",0.0
xgb_sko_quad_scale,0.5,13,half_13_B,B,0.4117647058823529,"[0, 16, 23, 17, 15, 5, 22, 8, 2, 21, 11, 7]",11.0
tabm_sko_ridge,0.5,13,half_13_B,B,0.4117647058823529,"[0, 16, 15, 27, 20, 19, 1, 17, 26, 2, 7, 13]",5.0
tabm_sko_quad,0.5,13,half_13_B,B,0.2631578947368421,"[0, 16, 15, 27, 19, 2, 20, 26, 8, 17, 7, 23]",5.0
tabm_sko_scale,0.5,13,half_13_B,B,0.5,"[0, 16, 15, 19, 27, 1, 20, 26, 6, 17, 2, 7]",5.0
tabm_sko_quad_scale,0.5,13,half_13_B,B,0.2631578947368421,"[0, 16, 15, 19, 27, 26, 2, 20, 8, 6, 17, 5]",5.0
xgb_sko_ridge,0.5,14,half_14_A,A,0.5,"[0, 7, 18, 19, 2, 27, 25, 28, 6, 15, 9, 23]",0.0
xgb_sko_quad,0.5,14,half_14_A,A,0.3333333333333333,"[0, 7, 21, 18, 16, 19, 2, 27, 6, 17, 1, 9]",0.0
xgb_sko_scale,0.5,14,half_14_A,A,0.3333333333333333,"[0, 18, 7, 19, 15, 2, 16, 6, 27, 25, 23, 1]",0.0
xgb_sko_quad_scale,0.5,14,half_14_A,A,0.3333333333333333,"[0, 7, 16, 18, 17, 2, 21, 6, 27, 8, 9, 19]",15.0
tabm_sko_ridge,0.5,14,half_14_A,A,0.4117647058823529,"[0, 16, 7, 27, 20, 2, 15, 26, 14, 9, 5, 13]",0.0
tabm_sko_quad,0.5,14,half_14_A,A,0.3333333333333333,"[0, 16, 15, 7, 27, 26, 2, 20, 9, 5, 1, 14]",0.0
tabm_sko_scale,0.5,14,half_14_A,A,0.6,"[0, 16, 15, 7, 27, 20, 2, 9, 26, 14, 8, 18]",0.0
tabm_sko_quad_scale,0.5,14,half_14_A,A,0.5,"[0, 16, 15, 7, 26, 27, 2, 18, 20, 9, 8, 1]",0.0
xgb_sko_ridge,0.5,14,half_14_B,B,0.3333333333333333,"[0, 16, 22, 25, 20, 2, 4, 24, 11, 12, 3, 26]",0.0
xgb_sko_quad,0.5,14,half_14_B,B,0.4117647058823529,"[0, 22, 24, 2, 25, 20, 16, 19, 4, 18, 11, 23]",0.0
xgb_sko_scale,0.5,14,half_14_B,B,0.2631578947368421,"[0, 16, 22, 25, 2, 20, 23, 4, 11, 3, 6, 12]",0.0
xgb_sko_quad_scale,0.5,14,half_14_B,B,0.4117647058823529,"[0, 22, 2, 25, 20, 24, 19, 21, 16, 28, 4, 12]",0.0
tabm_sko_ridge,0.5,14,half_14_B,B,0.5,"[0, 16, 20, 25, 19, 22, 26, 2, 6, 3, 9, 5]",0.0
tabm_sko_quad,0.5,14,half_14_B,B,0.5,"[0, 16, 19, 20, 2, 22, 25, 26, 18, 5, 24, 3]",0.0
tabm_sko_scale,0.5,14,half_14_B,B,0.6,"[0, 16, 19, 20, 25, 2, 6, 26, 22, 18, 1, 9]",0.0
tabm_sko_quad_scale,0.5,14,half_14_B,B,0.5,"[0, 16, 19, 20, 2, 18, 26, 25, 9, 6, 22, 28]",0.0
xgb_sko_ridge,0.5,15,half_15_A,A,0.4117647058823529,"[0, 21, 15, 25, 3, 16, 9, 1, 4, 20, 10, 26]",0.0
xgb_sko_quad,0.5,15,half_15_A,A,0.4117647058823529,"[0, 15, 21, 24, 2, 4, 3, 27, 1, 18, 5, 9]",0.0
xgb_sko_scale,0.5,15,half_15_A,A,0.3333333333333333,"[0, 16, 15, 21, 25, 9, 23, 1, 3, 4, 26, 7]",5.0
xgb_sko_quad_scale,0.5,15,half_15_A,A,0.3333333333333333,"[0, 15, 4, 21, 1, 19, 24, 9, 26, 2, 5, 10]",0.0
tabm_sko_ridge,0.5,15,half_15_A,A,0.5,"[0, 15, 16, 20, 9, 26, 1, 4, 25, 8, 2, 13]",0.0
tabm_sko_quad,0.5,15,half_15_A,A,0.6,"[0, 15, 16, 9, 26, 1, 20, 4, 2, 8, 10, 25]",0.0
tabm_sko_scale,0.5,15,half_15_A,A,0.6,"[0, 15, 16, 26, 1, 9, 4, 20, 2, 22, 8, 6]",5.0
tabm_sko_quad_scale,0.5,15,half_15_A,A,0.6,"[0, 15, 16, 26, 19, 1, 9, 4, 2, 20, 25, 18]",0.0
xgb_sko_ridge,0.5,15,half_15_B,B,0.5,"[0, 16, 18, 28, 15, 17, 4, 7, 21, 1, 2, 25]",17.0
xgb_sko_quad,0.5,15,half_15_B,B,0.4117647058823529,"[0, 16, 15, 28, 24, 23, 4, 7, 2, 1, 22, 5]",12.0
xgb_sko_scale,0.5,15,half_15_B,B,0.3333333333333333,"[0, 16, 15, 18, 28, 1, 4, 2, 17, 7, 25, 5]",25.0
xgb_sko_quad_scale,0.5,15,half_15_B,B,0.6,"[0, 16, 28, 15, 17, 18, 24, 23, 2, 7, 4, 1]",15.0
tabm_sko_ridge,0.5,15,half_15_B,B,0.2631578947368421,"[16, 0, 15, 19, 2, 20, 4, 18, 7, 22, 28, 6]",12.0
tabm_sko_quad,0.5,15,half_15_B,B,0.5,"[16, 0, 15, 19, 2, 4, 20, 18, 7, 6, 26, 28]",10.0
tabm_sko_scale,0.5,15,half_15_B,B,0.4117647058823529,"[16, 0, 15, 19, 20, 4, 2, 18, 6, 25, 7, 22]",5.0
tabm_sko_quad_scale,0.5,15,half_15_B,B,0.4117647058823529,"[16, 0, 19, 15, 2, 4, 20, 6, 18, 27, 7, 12]",9.0
xgb_sko_ridge,0.5,16,half_16_A,A,0.3333333333333333,"[0, 21, 16, 17, 24, 27, 25, 9, 6, 1, 4, 19]",7.0
xgb_sko_quad,0.5,16,half_16_A,A,0.4117647058823529,"[0, 16, 21, 17, 27, 24, 22, 9, 1, 19, 23, 6]",0.0
xgb_sko_scale,0.5,16,half_16_A,A,0.3333333333333333,"[0, 16, 21, 27, 17, 24, 25, 26, 4, 5, 6, 9]",6.0
xgb_sko_quad_scale,0.5,16,half_16_A,A,0.5,"[0, 17, 16, 27, 24, 22, 2, 21, 9, 23, 26, 20]",0.0
tabm_sko_ridge,0.5,16,half_16_A,A,0.3333333333333333,"[0, 16, 9, 25, 15, 20, 26, 4, 18, 17, 24, 23]",0.0
tabm_sko_quad,0.5,16,half_16_A,A,0.5,"[0, 16, 9, 26, 17, 20, 4, 24, 18, 23, 25, 2]",0.0
tabm_sko_scale,0.5,16,half_16_A,A,0.5,"[0, 16, 20, 9, 26, 25, 4, 18, 17, 8, 22, 15]",0.0
tabm_sko_quad_scale,0.5,16,half_16_A,A,0.3333333333333333,"[0, 16, 26, 17, 9, 20, 4, 18, 27, 24, 25, 8]",0.0
xgb_sko_ridge,0.5,16,half_16_B,B,0.5,"[0, 17, 22, 15, 23, 28, 2, 16, 24, 26, 27, 9]",5.0
xgb_sko_quad,0.5,16,half_16_B,B,0.4117647058823529,"[0, 17, 22, 28, 7, 15, 19, 2, 24, 16, 1, 26]",7.0
xgb_sko_scale,0.5,16,half_16_B,B,0.6,"[0, 17, 22, 15, 16, 23, 27, 24, 2, 20, 7, 26]",6.0
xgb_sko_quad_scale,0.5,16,half_16_B,B,0.5,"[0, 17, 15, 28, 19, 22, 2, 7, 16, 24, 20, 1]",0.0
tabm_sko_ridge,0.5,16,half_16_B,B,0.4117647058823529,"[0, 22, 15, 20, 26, 27, 2, 8, 28, 7, 23, 1]",0.0
tabm_sko_quad,0.5,16,half_16_B,B,0.3333333333333333,"[0, 16, 15, 22, 19, 27, 26, 8, 20, 2, 7, 28]",12.0
tabm_sko_scale,0.5,16,half_16_B,B,0.5,"[0, 16, 15, 20, 22, 26, 2, 28, 27, 8, 19, 7]",10.0
tabm_sko_quad_scale,0.5,16,half_16_B,B,0.4117647058823529,"[0, 16, 19, 15, 20, 26, 27, 22, 28, 2, 8, 7]",12.0
xgb_sko_ridge,0.5,17,half_17_A,A,0.5,"[0, 16, 19, 28, 22, 18, 27, 25, 2, 26, 24, 15]",0.0
xgb_sko_quad,0.5,17,half_17_A,A,0.5,"[0, 2, 18, 19, 27, 28, 24, 16, 26, 9, 1, 20]",0.0
xgb_sko_scale,0.5,17,half_17_A,A,0.3333333333333333,"[0, 16, 18, 22, 28, 19, 25, 1, 23, 2, 27, 26]",0.0
xgb_sko_quad_scale,0.5,17,half_17_A,A,0.4117647058823529,"[0, 28, 18, 2, 19, 16, 24, 1, 27, 6, 5, 21]",0.0
tabm_sko_ridge,0.5,17,half_17_A,A,0.5,"[0, 16, 15, 27, 25, 22, 20, 1, 2, 9, 18, 23]",0.0
tabm_sko_quad,0.5,17,half_17_A,A,0.4117647058823529,"[0, 16, 15, 27, 22, 20, 2, 1, 18, 9, 25, 24]",0.0
tabm_sko_scale,0.5,17,half_17_A,A,0.6,"[0, 16, 27, 25, 1, 20, 15, 9, 2, 22, 21, 6]",0.0
tabm_sko_quad_scale,0.5,17,half_17_A,A,0.5,"[0, 16, 27, 18, 22, 20, 2, 1, 25, 9, 24, 21]",0.0
xgb_sko_ridge,0.5,17,half_17_B,B,0.5,"[0, 16, 28, 23, 22, 20, 4, 9, 25, 1, 2, 3]",0.0
xgb_sko_quad,0.5,17,half_17_B,B,0.3333333333333333,"[0, 16, 19, 17, 24, 28, 21, 23, 4, 22, 3, 20]",0.0
xgb_sko_scale,0.5,17,half_17_B,B,0.4117647058823529,"[0, 28, 16, 15, 23, 4, 19, 25, 24, 9, 22, 3]",0.0
xgb_sko_quad_scale,0.5,17,half_17_B,B,0.4117647058823529,"[0, 28, 24, 16, 4, 7, 9, 23, 19, 18, 15, 25]",7.0
tabm_sko_ridge,0.5,17,half_17_B,B,0.4117647058823529,"[0, 16, 20, 4, 7, 17, 25, 8, 26, 28, 10, 22]",0.0
tabm_sko_quad,0.5,17,half_17_B,B,0.3333333333333333,"[0, 16, 4, 20, 17, 22, 7, 24, 26, 10, 11, 23]",0.0
tabm_sko_scale,0.5,17,half_17_B,B,0.3333333333333333,"[0, 16, 15, 18, 4, 20, 7, 26, 28, 17, 25, 8]",0.0
tabm_sko_quad_scale,0.5,17,half_17_B,B,0.3333333333333333,"[0, 16, 15, 18, 4, 26, 7, 24, 10, 23, 28, 11]",6.0
xgb_sko_ridge,0.5,18,half_18_A,A,0.3333333333333333,"[0, 16, 25, 3, 23, 4, 22, 7, 28, 17, 26, 1]",0.0
xgb_sko_quad,0.5,18,half_18_A,A,0.3333333333333333,"[0, 23, 17, 3, 2, 24, 28, 4, 25, 1, 27, 7]",0.0
xgb_sko_scale,0.5,18,half_18_A,A,0.4117647058823529,"[0, 25, 16, 3, 22, 23, 26, 7, 28, 2, 4, 27]",0.0
xgb_sko_quad_scale,0.5,18,half_18_A,A,0.4117647058823529,"[0, 23, 3, 25, 2, 24, 7, 27, 1, 26, 18, 4]",0.0
tabm_sko_ridge,0.5,18,half_18_A,A,0.5,"[0, 16, 25, 22, 7, 26, 28, 20, 27, 23, 5, 3]",0.0
tabm_sko_quad,0.5,18,half_18_A,A,0.4117647058823529,"[0, 16, 22, 27, 25, 7, 26, 28, 3, 20, 5, 24]",0.0
tabm_sko_scale,0.5,18,half_18_A,A,0.4117647058823529,"[0, 16, 19, 25, 7, 26, 28, 22, 3, 5, 27, 1]",5.0
tabm_sko_quad_scale,0.5,18,half_18_A,A,0.3333333333333333,"[0, 16, 7, 19, 26, 27, 25, 22, 28, 5, 18, 3]",0.0
xgb_sko_ridge,0.5,18,half_18_B,B,0.5,"[0, 23, 18, 28, 16, 8, 27, 15, 4, 21, 2, 9]",6.0
xgb_sko_quad,0.5,18,half_18_B,B,0.3333333333333333,"[0, 21, 16, 18, 15, 27, 8, 1, 7, 5, 28, 2]",0.0
xgb_sko_scale,0.5,18,half_18_B,B,0.4117647058823529,"[0, 16, 23, 17, 28, 18, 4, 27, 1, 21, 15, 20]",16.0
xgb_sko_quad_scale,0.5,18,half_18_B,B,0.4117647058823529,"[0, 16, 21, 15, 18, 27, 28, 1, 4, 8, 20, 26]",5.0
tabm_sko_ridge,0.5,18,half_18_B,B,0.4117647058823529,"[0, 16, 19, 27, 15, 20, 25, 22, 18, 23, 26, 10]",22.0
tabm_sko_quad,0.5,18,half_18_B,B,0.3333333333333333,"[0, 16, 15, 19, 27, 18, 20, 7, 26, 2, 23, 22]",20.0
tabm_sko_scale,0.5,18,half_18_B,B,0.5,"[0, 16, 15, 19, 27, 26, 20, 25, 1, 4, 18, 23]",22.0
tabm_sko_quad_scale,0.5,18,half_18_B,B,0.4117647058823529,"[0, 15, 16, 19, 27, 26, 18, 20, 17, 7, 2, 3]",17.0
xgb_sko_ridge,0.5,19,half_19_A,A,0.6,"[0, 16, 4, 21, 2, 26, 9, 25, 22, 27, 5, 15]",0.0
xgb_sko_quad,0.5,19,half_19_A,A,0.5,"[0, 15, 21, 4, 16, 2, 26, 5, 9, 1, 27, 17]",5.0
xgb_sko_scale,0.5,19,half_19_A,A,0.4117647058823529,"[0, 16, 15, 4, 22, 2, 26, 27, 23, 17, 25, 9]",7.0
xgb_sko_quad_scale,0.5,19,half_19_A,A,0.5,"[0, 16, 15, 4, 2, 24, 26, 21, 9, 5, 18, 1]",0.0
tabm_sko_ridge,0.5,19,half_19_A,A,0.5,"[16, 0, 26, 15, 27, 4, 2, 25, 5, 20, 22, 3]",6.0
tabm_sko_quad,0.5,19,half_19_A,A,0.5,"[16, 0, 15, 26, 27, 4, 2, 5, 3, 20, 1, 7]",7.0
tabm_sko_scale,0.5,19,half_19_A,A,0.6,"[16, 0, 15, 26, 19, 2, 4, 28, 18, 27, 9, 20]",14.0
tabm_sko_quad_scale,0.5,19,half_19_A,A,0.5,"[16, 0, 15, 26, 19, 27, 4, 18, 2, 20, 5, 9]",12.0
xgb_sko_ridge,0.5,19,half_19_B,B,0.2631578947368421,"[0, 16, 8, 25, 21, 20, 18, 23, 4, 10, 6, 12]",0.0
xgb_sko_quad,0.5,19,half_19_B,B,0.5,"[0, 8, 15, 16, 20, 23, 21, 4, 25, 2, 19, 11]",0.0
xgb_sko_scale,0.5,19,half_19_B,B,0.3333333333333333,"[0, 17, 16, 8, 21, 25, 20, 15, 27, 18, 4, 6]",6.0
xgb_sko_quad_scale,0.5,19,half_19_B,B,0.7142857142857143,"[0, 17, 16, 8, 19, 15, 25, 20, 23, 21, 24, 2]",11.0
tabm_sko_ridge,0.5,19,half_19_B,B,0.2631578947368421,"[0, 15, 27, 8, 20, 19, 4, 25, 9, 23, 17, 11]",0.0
tabm_sko_quad,0.5,19,half_19_B,B,0.5,"[0, 15, 8, 27, 20, 2, 1, 4, 9, 16, 25, 26]",0.0
tabm_sko_scale,0.5,19,half_19_B,B,0.3333333333333333,"[0, 15, 8, 19, 27, 20, 4, 25, 7, 9, 17, 1]",6.0
tabm_sko_quad_scale,0.5,19,half_19_B,B,0.5,"[0, 15, 16, 8, 20, 19, 1, 2, 27, 9, 7, 4]",6.0
xgb_sko_ridge,0.5,20,half_20_A,A,0.5,"[0, 17, 19, 16, 2, 23, 25, 27, 8, 20, 22, 7]",0.0
xgb_sko_quad,0.5,20,half_20_A,A,0.3333333333333333,"[0, 17, 27, 3, 18, 4, 20, 2, 23, 15, 7, 16]",0.0
xgb_sko_scale,0.5,20,half_20_A,A,0.5,"[0, 16, 15, 2, 22, 27, 8, 25, 28, 23, 20, 18]",0.0
xgb_sko_quad_scale,0.5,20,half_20_A,A,0.5,"[0, 17, 27, 2, 4, 15, 18, 3, 20, 16, 23, 22]",0.0
tabm_sko_ridge,0.5,20,half_20_A,A,0.5,"[0, 27, 20, 16, 19, 25, 17, 3, 15, 28, 18, 2]",0.0
tabm_sko_quad,0.5,20,half_20_A,A,0.6,"[0, 16, 19, 27, 20, 3, 4, 18, 28, 17, 2, 26]",6.0
tabm_sko_scale,0.5,20,half_20_A,A,0.4117647058823529,"[0, 16, 15, 19, 27, 18, 20, 25, 3, 28, 17, 4]",17.0
tabm_sko_quad_scale,0.5,20,half_20_A,A,0.6,"[0, 16, 19, 27, 15, 18, 3, 4, 20, 28, 2, 17]",11.0
xgb_sko_ridge,0.5,20,half_20_B,B,0.3333333333333333,"[0, 25, 15, 27, 8, 28, 21, 3, 26, 10, 13, 29]",0.0
xgb_sko_quad,0.5,20,half_20_B,B,0.4117647058823529,"[0, 25, 28, 23, 27, 8, 26, 24, 1, 3, 11, 20]",0.0
xgb_sko_scale,0.5,20,half_20_B,B,0.3333333333333333,"[0, 25, 15, 1, 28, 8, 27, 17, 21, 20, 26, 12]",0.0
xgb_sko_quad_scale,0.5,20,half_20_B,B,0.4117647058823529,"[0, 25, 23, 8, 28, 1, 27, 26, 24, 17, 11, 20]",0.0
tabm_sko_ridge,0.5,20,half_20_B,B,0.4117647058823529,"[0, 27, 2, 28, 25, 20, 15, 10, 7, 22, 23, 14]",0.0
tabm_sko_quad,0.5,20,half_20_B,B,0.5,"[0, 27, 25, 15, 2, 10, 23, 20, 28, 7, 26, 3]",0.0
tabm_sko_scale,0.5,20,half_20_B,B,0.2631578947368421,"[0, 19, 27, 20, 2, 25, 7, 28, 23, 22, 14, 4]",0.0
tabm_sko_quad_scale,0.5,20,half_20_B,B,0.2,"[0, 19, 27, 26, 20, 25, 23, 7, 2, 18, 10, 6]",0.0
xgb_sko_ridge,0.5,21,half_21_A,A,0.6,"[0, 19, 23, 21, 16, 22, 27, 2, 7, 28, 4, 9]",6.0
xgb_sko_quad,0.5,21,half_21_A,A,0.5,"[0, 23, 21, 17, 16, 28, 2, 15, 27, 6, 24, 25]",5.0
xgb_sko_scale,0.5,21,half_21_A,A,0.5,"[0, 21, 22, 16, 27, 2, 19, 4, 23, 20, 9, 25]",0.0
xgb_sko_quad_scale,0.5,21,half_21_A,A,0.5,"[0, 23, 21, 16, 17, 2, 1, 4, 28, 27, 24, 9]",6.0
tabm_sko_ridge,0.5,21,half_21_A,A,0.4117647058823529,"[0, 16, 27, 2, 4, 1, 9, 7, 24, 20, 23, 18]",0.0
tabm_sko_quad,0.5,21,half_21_A,A,0.5,"[0, 16, 27, 2, 1, 4, 24, 23, 28, 25, 9, 10]",0.0
tabm_sko_scale,0.5,21,half_21_A,A,0.5,"[0, 16, 27, 2, 1, 4, 20, 9, 23, 7, 15, 21]",0.0
tabm_sko_quad_scale,0.5,21,half_21_A,A,0.2631578947368421,"[0, 16, 27, 2, 1, 19, 4, 23, 5, 25, 24, 21]",0.0
xgb_sko_ridge,0.5,21,half_21_B,B,0.2631578947368421,"[0, 16, 25, 24, 15, 23, 4, 26, 19, 6, 28, 17]",0.0
xgb_sko_quad,0.5,21,half_21_B,B,0.3333333333333333,"[0, 16, 19, 24, 23, 8, 2, 17, 4, 5, 26, 28]",0.0
xgb_sko_scale,0.5,21,half_21_B,B,0.2631578947368421,"[0, 16, 25, 23, 26, 24, 6, 2, 4, 28, 19, 3]",0.0
xgb_sko_quad_scale,0.5,21,half_21_B,B,0.3333333333333333,"[0, 16, 24, 4, 19, 23, 2, 28, 26, 8, 18, 6]",0.0
tabm_sko_ridge,0.5,21,half_21_B,B,0.5,"[0, 15, 25, 16, 26, 20, 6, 4, 5, 28, 2, 10]",5.0
tabm_sko_quad,0.5,21,half_21_B,B,0.4117647058823529,"[0, 19, 16, 15, 26, 4, 2, 6, 24, 20, 18, 8]",0.0
tabm_sko_scale,0.5,21,half_21_B,B,0.3333333333333333,"[0, 16, 25, 26, 19, 6, 20, 2, 4, 15, 5, 24]",6.0
tabm_sko_quad_scale,0.5,21,half_21_B,B,0.4117647058823529,"[0, 16, 19, 26, 2, 4, 6, 18, 24, 15, 23, 28]",8.0
xgb_sko_ridge,0.5,22,half_22_A,A,0.5,"[0, 15, 16, 23, 19, 22, 4, 28, 2, 5, 25, 27]",15.0
xgb_sko_quad,0.5,22,half_22_A,A,0.2631578947368421,"[0, 15, 4, 19, 7, 5, 22, 17, 1, 2, 21, 27]",26.0
xgb_sko_scale,0.5,22,half_22_A,A,0.4117647058823529,"[0, 15, 16, 23, 27, 17, 22, 5, 28, 2, 1, 18]",16.0
xgb_sko_quad_scale,0.5,22,half_22_A,A,0.4117647058823529,"[0, 15, 16, 2, 7, 28, 18, 5, 25, 4, 21, 27]",17.0
tabm_sko_ridge,0.5,22,half_22_A,A,0.5,"[0, 16, 15, 27, 2, 25, 28, 21, 10, 26, 8, 23]",0.0
tabm_sko_quad,0.5,22,half_22_A,A,0.5,"[0, 16, 15, 25, 2, 27, 28, 10, 26, 24, 21, 20]",0.0
tabm_sko_scale,0.5,22,half_22_A,A,0.4117647058823529,"[0, 16, 15, 27, 2, 28, 8, 19, 23, 18, 5, 26]",8.0
tabm_sko_quad_scale,0.5,22,half_22_A,A,0.2631578947368421,"[0, 16, 15, 25, 2, 28, 26, 27, 5, 19, 24, 8]",15.0
xgb_sko_ridge,0.5,22,half_22_B,B,0.4117647058823529,"[0, 16, 21, 9, 17, 2, 3, 24, 25, 20, 26, 8]",0.0
xgb_sko_quad,0.5,22,half_22_B,B,0.3333333333333333,"[0, 16, 2, 8, 3, 27, 24, 7, 9, 5, 28, 20]",0.0
xgb_sko_scale,0.5,22,half_22_B,B,0.5,"[0, 16, 21, 9, 8, 28, 7, 2, 25, 5, 20, 3]",0.0
xgb_sko_quad_scale,0.5,22,half_22_B,B,0.4117647058823529,"[0, 16, 2, 21, 9, 5, 3, 24, 20, 26, 11, 25]",0.0
tabm_sko_ridge,0.5,22,half_22_B,B,0.5,"[0, 16, 20, 9, 26, 22, 3, 8, 2, 5, 25, 7]",0.0
tabm_sko_quad,0.5,22,half_22_B,B,0.4117647058823529,"[0, 16, 26, 3, 20, 27, 5, 2, 8, 25, 9, 22]",0.0
tabm_sko_scale,0.5,22,half_22_B,B,0.5,"[0, 16, 9, 20, 26, 8, 3, 22, 10, 2, 17, 21]",0.0
tabm_sko_quad_scale,0.5,22,half_22_B,B,0.3333333333333333,"[0, 16, 26, 20, 9, 3, 17, 25, 2, 8, 5, 10]",0.0
xgb_sko_ridge,0.5,23,half_23_A,A,0.6,"[0, 19, 27, 18, 23, 25, 2, 16, 22, 20, 7, 28]",0.0
xgb_sko_quad,0.5,23,half_23_A,A,0.2,"[0, 19, 18, 24, 17, 28, 2, 27, 7, 25, 3, 6]",0.0
xgb_sko_scale,0.5,23,half_23_A,A,0.4117647058823529,"[0, 19, 27, 18, 23, 2, 25, 28, 22, 3, 20, 16]",0.0
xgb_sko_quad_scale,0.5,23,half_23_A,A,0.2631578947368421,"[0, 19, 18, 2, 7, 24, 28, 17, 27, 22, 6, 26]",0.0
tabm_sko_ridge,0.5,23,half_23_A,A,0.6,"[0, 27, 19, 20, 2, 28, 25, 7, 22, 26, 3, 9]",0.0
tabm_sko_quad,0.5,23,half_23_A,A,0.5,"[0, 19, 27, 16, 2, 20, 28, 3, 7, 1, 18, 22]",0.0
tabm_sko_scale,0.5,23,half_23_A,A,0.7142857142857143,"[0, 19, 27, 16, 15, 20, 2, 28, 26, 3, 18, 22]",0.0
tabm_sko_quad_scale,0.5,23,half_23_A,A,0.6,"[0, 19, 16, 27, 20, 2, 15, 18, 26, 3, 28, 22]",0.0
