method,run,group,fraction,half,k,reference_jaccard,features,native_count,seconds
shadow_trees,half_24_B,24,0.5,B,4,1.0,"[21, 24, 23, 20]",14.0,16.226815416943282
shadow_trees,half_24_B,24,0.5,B,8,1.0,"[21, 24, 23, 20, 0, 25, 15, 16]",14.0,16.226815416943282
shadow_trees,half_24_B,24,0.5,B,10,1.0,"[21, 24, 23, 20, 0, 25, 15, 16, 19, 9]",14.0,16.226815416943282
shadow_trees,half_24_B,24,0.5,B,12,1.0,"[21, 24, 23, 20, 0, 25, 15, 16, 19, 9, 1, 2]",14.0,16.226815416943282
shadow_trees,half_24_B,24,0.5,B,14,0.8666666666666667,"[21, 24, 23, 20, 0, 25, 15, 16, 19, 9, 1, 2, 26, 28]",14.0,16.226815416943282
shadow_trees,half_25_A,25,0.5,A,4,1.0,"[24, 21, 23, 20]",12.0,15.856213958002627
shadow_trees,half_25_A,25,0.5,A,8,1.0,"[24, 21, 23, 20, 25, 0, 15, 16]",12.0,15.856213958002627
shadow_trees,half_25_A,25,0.5,A,10,1.0,"[24, 21, 23, 20, 25, 0, 15, 16, 19, 9]",12.0,15.856213958002627
shadow_trees,half_25_A,25,0.5,A,12,0.8461538461538461,"[24, 21, 23, 20, 25, 0, 15, 16, 19, 9, 2, 26]",12.0,15.856213958002627
shadow_trees,half_25_A,25,0.5,A,14,0.8666666666666667,"[24, 21, 23, 20, 25, 0, 15, 16, 19, 9, 2, 26, 1, 28]",12.0,15.856213958002627
shadow_trees,half_25_B,25,0.5,B,4,1.0,"[21, 23, 24, 20]",12.0,15.344334249850363
shadow_trees,half_25_B,25,0.5,B,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",12.0,15.344334249850363
shadow_trees,half_25_B,25,0.5,B,10,0.8181818181818182,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2]",12.0,15.344334249850363
shadow_trees,half_25_B,25,0.5,B,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 1, 9]",12.0,15.344334249850363
shadow_trees,half_25_B,25,0.5,B,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 1, 9, 6, 26]",12.0,15.344334249850363
shadow_trees,half_26_A,26,0.5,A,4,1.0,"[21, 23, 24, 20]",13.0,14.55993783310987
shadow_trees,half_26_A,26,0.5,A,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,14.55993783310987
shadow_trees,half_26_A,26,0.5,A,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,14.55993783310987
shadow_trees,half_26_A,26,0.5,A,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,14.55993783310987
shadow_trees,half_26_A,26,0.5,A,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 18, 28]",13.0,14.55993783310987
shadow_trees,half_26_B,26,0.5,B,4,1.0,"[21, 23, 24, 20]",13.0,15.307385083055124
shadow_trees,half_26_B,26,0.5,B,8,1.0,"[21, 23, 24, 20, 25, 0, 15, 16]",13.0,15.307385083055124
shadow_trees,half_26_B,26,0.5,B,10,0.8181818181818182,"[21, 23, 24, 20, 25, 0, 15, 16, 19, 26]",13.0,15.307385083055124
shadow_trees,half_26_B,26,0.5,B,12,0.8461538461538461,"[21, 23, 24, 20, 25, 0, 15, 16, 19, 26, 9, 1]",13.0,15.307385083055124
shadow_trees,half_26_B,26,0.5,B,14,0.8666666666666667,"[21, 23, 24, 20, 25, 0, 15, 16, 19, 26, 9, 1, 2, 28]",13.0,15.307385083055124
shadow_trees,half_27_A,27,0.5,A,4,1.0,"[21, 23, 24, 20]",13.0,15.067585041979328
shadow_trees,half_27_A,27,0.5,A,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,15.067585041979328
shadow_trees,half_27_A,27,0.5,A,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,15.067585041979328
shadow_trees,half_27_A,27,0.5,A,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,15.067585041979328
shadow_trees,half_27_A,27,0.5,A,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 18]",13.0,15.067585041979328
shadow_trees,half_27_B,27,0.5,B,4,1.0,"[24, 21, 23, 20]",14.0,15.049854750046507
shadow_trees,half_27_B,27,0.5,B,8,1.0,"[24, 21, 23, 20, 25, 0, 15, 16]",14.0,15.049854750046507
shadow_trees,half_27_B,27,0.5,B,10,1.0,"[24, 21, 23, 20, 25, 0, 15, 16, 19, 9]",14.0,15.049854750046507
shadow_trees,half_27_B,27,0.5,B,12,1.0,"[24, 21, 23, 20, 25, 0, 15, 16, 19, 9, 2, 1]",14.0,15.049854750046507
shadow_trees,half_27_B,27,0.5,B,14,0.8666666666666667,"[24, 21, 23, 20, 25, 0, 15, 16, 19, 9, 2, 1, 7, 26]",14.0,15.049854750046507
shadow_trees,half_28_A,28,0.5,A,4,1.0,"[21, 23, 24, 20]",13.0,15.783036374952644
shadow_trees,half_28_A,28,0.5,A,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,15.783036374952644
shadow_trees,half_28_A,28,0.5,A,10,0.8181818181818182,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2]",13.0,15.783036374952644
shadow_trees,half_28_A,28,0.5,A,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1]",13.0,15.783036374952644
shadow_trees,half_28_A,28,0.5,A,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1, 26, 27]",13.0,15.783036374952644
shadow_trees,half_28_B,28,0.5,B,4,1.0,"[23, 21, 24, 20]",12.0,14.984567792154849
shadow_trees,half_28_B,28,0.5,B,8,1.0,"[23, 21, 24, 20, 0, 25, 15, 16]",12.0,14.984567792154849
shadow_trees,half_28_B,28,0.5,B,10,0.8181818181818182,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 2]",12.0,14.984567792154849
shadow_trees,half_28_B,28,0.5,B,12,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1]",12.0,14.984567792154849
shadow_trees,half_28_B,28,0.5,B,14,0.8666666666666667,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1, 26, 28]",12.0,14.984567792154849
shadow_trees,half_29_A,29,0.5,A,4,1.0,"[21, 23, 24, 20]",13.0,14.479273166973144
shadow_trees,half_29_A,29,0.5,A,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,14.479273166973144
shadow_trees,half_29_A,29,0.5,A,10,0.8181818181818182,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2]",13.0,14.479273166973144
shadow_trees,half_29_A,29,0.5,A,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1]",13.0,14.479273166973144
shadow_trees,half_29_A,29,0.5,A,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1, 26, 28]",13.0,14.479273166973144
shadow_trees,half_29_B,29,0.5,B,4,1.0,"[21, 23, 24, 20]",12.0,15.82032304117456
shadow_trees,half_29_B,29,0.5,B,8,1.0,"[21, 23, 24, 20, 25, 0, 15, 16]",12.0,15.82032304117456
shadow_trees,half_29_B,29,0.5,B,10,1.0,"[21, 23, 24, 20, 25, 0, 15, 16, 19, 9]",12.0,15.82032304117456
shadow_trees,half_29_B,29,0.5,B,12,1.0,"[21, 23, 24, 20, 25, 0, 15, 16, 19, 9, 1, 2]",12.0,15.82032304117456
shadow_trees,half_29_B,29,0.5,B,14,0.8666666666666667,"[21, 23, 24, 20, 25, 0, 15, 16, 19, 9, 1, 2, 26, 7]",12.0,15.82032304117456
shadow_trees,f70_00,0,0.7,,4,1.0,"[23, 21, 24, 20]",13.0,22.73313512513414
shadow_trees,f70_00,0,0.7,,8,1.0,"[23, 21, 24, 20, 0, 25, 15, 16]",13.0,22.73313512513414
shadow_trees,f70_00,0,0.7,,10,0.8181818181818182,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 2]",13.0,22.73313512513414
shadow_trees,f70_00,0,0.7,,12,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1]",13.0,22.73313512513414
shadow_trees,f70_00,0,0.7,,14,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1, 26, 18]",13.0,22.73313512513414
shadow_trees,f70_01,1,0.7,,4,0.6,"[21, 23, 24, 25]",13.0,22.67244358290918
shadow_trees,f70_01,1,0.7,,8,1.0,"[21, 23, 24, 25, 20, 0, 15, 16]",13.0,22.67244358290918
shadow_trees,f70_01,1,0.7,,10,1.0,"[21, 23, 24, 25, 20, 0, 15, 16, 19, 9]",13.0,22.67244358290918
shadow_trees,f70_01,1,0.7,,12,1.0,"[21, 23, 24, 25, 20, 0, 15, 16, 19, 9, 2, 1]",13.0,22.67244358290918
shadow_trees,f70_01,1,0.7,,14,1.0,"[21, 23, 24, 25, 20, 0, 15, 16, 19, 9, 2, 1, 26, 18]",13.0,22.67244358290918
shadow_trees,f70_02,2,0.7,,4,1.0,"[23, 21, 24, 20]",11.0,22.746868084184825
shadow_trees,f70_02,2,0.7,,8,1.0,"[23, 21, 24, 20, 0, 25, 15, 16]",11.0,22.746868084184825
shadow_trees,f70_02,2,0.7,,10,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9]",11.0,22.746868084184825
shadow_trees,f70_02,2,0.7,,12,0.8461538461538461,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9, 2, 18]",11.0,22.746868084184825
shadow_trees,f70_02,2,0.7,,14,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9, 2, 18, 1, 26]",11.0,22.746868084184825
shadow_trees,f70_03,3,0.7,,4,0.6,"[21, 23, 24, 25]",14.0,22.414192708209157
shadow_trees,f70_03,3,0.7,,8,1.0,"[21, 23, 24, 25, 20, 0, 15, 16]",14.0,22.414192708209157
shadow_trees,f70_03,3,0.7,,10,0.8181818181818182,"[21, 23, 24, 25, 20, 0, 15, 16, 19, 2]",14.0,22.414192708209157
shadow_trees,f70_03,3,0.7,,12,0.8461538461538461,"[21, 23, 24, 25, 20, 0, 15, 16, 19, 2, 26, 9]",14.0,22.414192708209157
shadow_trees,f70_03,3,0.7,,14,1.0,"[21, 23, 24, 25, 20, 0, 15, 16, 19, 2, 26, 9, 18, 1]",14.0,22.414192708209157
shadow_trees,f70_04,4,0.7,,4,1.0,"[21, 23, 24, 20]",12.0,22.02485475013964
shadow_trees,f70_04,4,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",12.0,22.02485475013964
shadow_trees,f70_04,4,0.7,,10,0.8181818181818182,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2]",12.0,22.02485475013964
shadow_trees,f70_04,4,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1]",12.0,22.02485475013964
shadow_trees,f70_04,4,0.7,,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1, 28, 18]",12.0,22.02485475013964
shadow_trees,f70_05,5,0.7,,4,1.0,"[21, 23, 24, 20]",12.0,23.47524158284068
shadow_trees,f70_05,5,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",12.0,23.47524158284068
shadow_trees,f70_05,5,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",12.0,23.47524158284068
shadow_trees,f70_05,5,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",12.0,23.47524158284068
shadow_trees,f70_05,5,0.7,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 18]",12.0,23.47524158284068
shadow_trees,f70_06,6,0.7,,4,1.0,"[21, 23, 24, 20]",13.0,26.837773625040427
shadow_trees,f70_06,6,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,26.837773625040427
shadow_trees,f70_06,6,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,26.837773625040427
shadow_trees,f70_06,6,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,26.837773625040427
shadow_trees,f70_06,6,0.7,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 18]",13.0,26.837773625040427
shadow_trees,f70_07,7,0.7,,4,1.0,"[23, 21, 24, 20]",13.0,27.010301874950528
shadow_trees,f70_07,7,0.7,,8,1.0,"[23, 21, 24, 20, 15, 0, 25, 16]",13.0,27.010301874950528
shadow_trees,f70_07,7,0.7,,10,1.0,"[23, 21, 24, 20, 15, 0, 25, 16, 19, 9]",13.0,27.010301874950528
shadow_trees,f70_07,7,0.7,,12,0.8461538461538461,"[23, 21, 24, 20, 15, 0, 25, 16, 19, 9, 2, 26]",13.0,27.010301874950528
shadow_trees,f70_07,7,0.7,,14,1.0,"[23, 21, 24, 20, 15, 0, 25, 16, 19, 9, 2, 26, 1, 18]",13.0,27.010301874950528
shadow_trees,f70_08,8,0.7,,4,1.0,"[21, 23, 24, 20]",13.0,26.671422166051343
shadow_trees,f70_08,8,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,26.671422166051343
shadow_trees,f70_08,8,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,26.671422166051343
shadow_trees,f70_08,8,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,26.671422166051343
shadow_trees,f70_08,8,0.7,,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 28]",13.0,26.671422166051343
shadow_trees,f70_09,9,0.7,,4,1.0,"[21, 23, 24, 20]",13.0,27.36767516611144
shadow_trees,f70_09,9,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,27.36767516611144
shadow_trees,f70_09,9,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,27.36767516611144
shadow_trees,f70_09,9,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,27.36767516611144
shadow_trees,f70_09,9,0.7,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 18]",13.0,27.36767516611144
shadow_trees,f70_10,10,0.7,,4,1.0,"[23, 21, 24, 20]",14.0,26.51719312509522
shadow_trees,f70_10,10,0.7,,8,1.0,"[23, 21, 24, 20, 0, 25, 15, 16]",14.0,26.51719312509522
shadow_trees,f70_10,10,0.7,,10,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9]",14.0,26.51719312509522
shadow_trees,f70_10,10,0.7,,12,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",14.0,26.51719312509522
shadow_trees,f70_10,10,0.7,,14,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 18, 26]",14.0,26.51719312509522
shadow_trees,f70_11,11,0.7,,4,1.0,"[21, 23, 24, 20]",12.0,26.733119583223015
shadow_trees,f70_11,11,0.7,,8,1.0,"[21, 23, 24, 20, 0, 15, 25, 16]",12.0,26.733119583223015
shadow_trees,f70_11,11,0.7,,10,1.0,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9]",12.0,26.733119583223015
shadow_trees,f70_11,11,0.7,,12,1.0,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9, 2, 1]",12.0,26.733119583223015
shadow_trees,f70_11,11,0.7,,14,0.8666666666666667,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9, 2, 1, 26, 7]",12.0,26.733119583223015
shadow_trees,f70_12,12,0.7,,4,1.0,"[21, 23, 24, 20]",14.0,26.780121291987598
shadow_trees,f70_12,12,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",14.0,26.780121291987598
shadow_trees,f70_12,12,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",14.0,26.780121291987598
shadow_trees,f70_12,12,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",14.0,26.780121291987598
shadow_trees,f70_12,12,0.7,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 18, 26]",14.0,26.780121291987598
shadow_trees,f70_13,13,0.7,,4,1.0,"[21, 23, 24, 20]",13.0,27.42110845912248
shadow_trees,f70_13,13,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,27.42110845912248
shadow_trees,f70_13,13,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,27.42110845912248
shadow_trees,f70_13,13,0.7,,12,0.8461538461538461,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 1, 18]",13.0,27.42110845912248
shadow_trees,f70_13,13,0.7,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 1, 18, 2, 26]",13.0,27.42110845912248
shadow_trees,f70_14,14,0.7,,4,1.0,"[21, 23, 24, 20]",14.0,26.934141834033653
shadow_trees,f70_14,14,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",14.0,26.934141834033653
shadow_trees,f70_14,14,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",14.0,26.934141834033653
shadow_trees,f70_14,14,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",14.0,26.934141834033653
shadow_trees,f70_14,14,0.7,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 18]",14.0,26.934141834033653
shadow_trees,f70_15,15,0.7,,4,1.0,"[21, 23, 24, 20]",13.0,27.415612041018903
shadow_trees,f70_15,15,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,27.415612041018903
shadow_trees,f70_15,15,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,27.415612041018903
shadow_trees,f70_15,15,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,27.415612041018903
shadow_trees,f70_15,15,0.7,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 18, 26]",13.0,27.415612041018903
shadow_trees,f70_16,16,0.7,,4,1.0,"[23, 21, 24, 20]",15.0,28.42337774997577
shadow_trees,f70_16,16,0.7,,8,1.0,"[23, 21, 24, 20, 25, 0, 15, 16]",15.0,28.42337774997577
shadow_trees,f70_16,16,0.7,,10,1.0,"[23, 21, 24, 20, 25, 0, 15, 16, 19, 9]",15.0,28.42337774997577
shadow_trees,f70_16,16,0.7,,12,0.8461538461538461,"[23, 21, 24, 20, 25, 0, 15, 16, 19, 9, 2, 8]",15.0,28.42337774997577
shadow_trees,f70_16,16,0.7,,14,0.75,"[23, 21, 24, 20, 25, 0, 15, 16, 19, 9, 2, 8, 28, 1]",15.0,28.42337774997577
shadow_trees,f70_17,17,0.7,,4,0.6,"[24, 23, 21, 25]",13.0,28.018598041962832
shadow_trees,f70_17,17,0.7,,8,1.0,"[24, 23, 21, 25, 0, 20, 15, 16]",13.0,28.018598041962832
shadow_trees,f70_17,17,0.7,,10,0.8181818181818182,"[24, 23, 21, 25, 0, 20, 15, 16, 19, 2]",13.0,28.018598041962832
shadow_trees,f70_17,17,0.7,,12,1.0,"[24, 23, 21, 25, 0, 20, 15, 16, 19, 2, 1, 9]",13.0,28.018598041962832
shadow_trees,f70_17,17,0.7,,14,1.0,"[24, 23, 21, 25, 0, 20, 15, 16, 19, 2, 1, 9, 26, 18]",13.0,28.018598041962832
shadow_trees,f70_18,18,0.7,,4,1.0,"[21, 23, 24, 20]",13.0,26.819684457965195
shadow_trees,f70_18,18,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,26.819684457965195
shadow_trees,f70_18,18,0.7,,10,0.8181818181818182,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2]",13.0,26.819684457965195
shadow_trees,f70_18,18,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1]",13.0,26.819684457965195
shadow_trees,f70_18,18,0.7,,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 2, 9, 1, 26, 28]",13.0,26.819684457965195
shadow_trees,f70_19,19,0.7,,4,1.0,"[21, 23, 24, 20]",13.0,27.738077458925545
shadow_trees,f70_19,19,0.7,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,27.738077458925545
shadow_trees,f70_19,19,0.7,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,27.738077458925545
shadow_trees,f70_19,19,0.7,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 1, 2]",13.0,27.738077458925545
shadow_trees,f70_19,19,0.7,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 1, 2, 26, 18]",13.0,27.738077458925545
shadow_trees,f80_00,0,0.8,,4,1.0,"[23, 21, 24, 20]",14.0,33.5972601659596
shadow_trees,f80_00,0,0.8,,8,1.0,"[23, 21, 24, 20, 0, 25, 15, 16]",14.0,33.5972601659596
shadow_trees,f80_00,0,0.8,,10,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9]",14.0,33.5972601659596
shadow_trees,f80_00,0,0.8,,12,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",14.0,33.5972601659596
shadow_trees,f80_00,0,0.8,,14,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 18]",14.0,33.5972601659596
shadow_trees,f80_01,1,0.8,,4,0.6,"[21, 24, 23, 25]",13.0,33.0862978331279
shadow_trees,f80_01,1,0.8,,8,1.0,"[21, 24, 23, 25, 20, 0, 15, 16]",13.0,33.0862978331279
shadow_trees,f80_01,1,0.8,,10,1.0,"[21, 24, 23, 25, 20, 0, 15, 16, 19, 9]",13.0,33.0862978331279
shadow_trees,f80_01,1,0.8,,12,1.0,"[21, 24, 23, 25, 20, 0, 15, 16, 19, 9, 2, 1]",13.0,33.0862978331279
shadow_trees,f80_01,1,0.8,,14,1.0,"[21, 24, 23, 25, 20, 0, 15, 16, 19, 9, 2, 1, 26, 18]",13.0,33.0862978331279
shadow_trees,f80_02,2,0.8,,4,1.0,"[21, 23, 24, 20]",13.0,33.37384720798582
shadow_trees,f80_02,2,0.8,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,33.37384720798582
shadow_trees,f80_02,2,0.8,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,33.37384720798582
shadow_trees,f80_02,2,0.8,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,33.37384720798582
shadow_trees,f80_02,2,0.8,,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 18, 28]",13.0,33.37384720798582
shadow_trees,f80_03,3,0.8,,4,1.0,"[21, 23, 24, 20]",14.0,33.788835250074044
shadow_trees,f80_03,3,0.8,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",14.0,33.788835250074044
shadow_trees,f80_03,3,0.8,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",14.0,33.788835250074044
shadow_trees,f80_03,3,0.8,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",14.0,33.788835250074044
shadow_trees,f80_03,3,0.8,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 18, 26]",14.0,33.788835250074044
shadow_trees,f80_04,4,0.8,,4,1.0,"[21, 23, 24, 20]",12.0,32.90910587506369
shadow_trees,f80_04,4,0.8,,8,1.0,"[21, 23, 24, 20, 0, 15, 25, 16]",12.0,32.90910587506369
shadow_trees,f80_04,4,0.8,,10,1.0,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9]",12.0,32.90910587506369
shadow_trees,f80_04,4,0.8,,12,1.0,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9, 2, 1]",12.0,32.90910587506369
shadow_trees,f80_04,4,0.8,,14,1.0,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9, 2, 1, 26, 18]",12.0,32.90910587506369
shadow_trees,f80_05,5,0.8,,4,1.0,"[21, 23, 24, 20]",13.0,34.19905741605908
shadow_trees,f80_05,5,0.8,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,34.19905741605908
shadow_trees,f80_05,5,0.8,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,34.19905741605908
shadow_trees,f80_05,5,0.8,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 1, 2]",13.0,34.19905741605908
shadow_trees,f80_05,5,0.8,,14,0.8666666666666667,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 1, 2, 26, 28]",13.0,34.19905741605908
shadow_trees,f80_06,6,0.8,,4,1.0,"[23, 21, 24, 20]",13.0,34.063964374829084
shadow_trees,f80_06,6,0.8,,8,1.0,"[23, 21, 24, 20, 0, 25, 15, 16]",13.0,34.063964374829084
shadow_trees,f80_06,6,0.8,,10,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,34.063964374829084
shadow_trees,f80_06,6,0.8,,12,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,34.063964374829084
shadow_trees,f80_06,6,0.8,,14,1.0,"[23, 21, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 18]",13.0,34.063964374829084
shadow_trees,f80_07,7,0.8,,4,1.0,"[21, 23, 24, 20]",13.0,34.04989629215561
shadow_trees,f80_07,7,0.8,,8,1.0,"[21, 23, 24, 20, 0, 15, 25, 16]",13.0,34.04989629215561
shadow_trees,f80_07,7,0.8,,10,1.0,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9]",13.0,34.04989629215561
shadow_trees,f80_07,7,0.8,,12,1.0,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9, 2, 1]",13.0,34.04989629215561
shadow_trees,f80_07,7,0.8,,14,1.0,"[21, 23, 24, 20, 0, 15, 25, 16, 19, 9, 2, 1, 26, 18]",13.0,34.04989629215561
shadow_trees,f80_08,8,0.8,,4,1.0,"[21, 23, 24, 20]",13.0,33.86532324994914
shadow_trees,f80_08,8,0.8,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,33.86532324994914
shadow_trees,f80_08,8,0.8,,10,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9]",13.0,33.86532324994914
shadow_trees,f80_08,8,0.8,,12,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1]",13.0,33.86532324994914
shadow_trees,f80_08,8,0.8,,14,1.0,"[21, 23, 24, 20, 0, 25, 15, 16, 19, 9, 2, 1, 26, 18]",13.0,33.86532324994914
shadow_trees,f80_09,9,0.8,,4,1.0,"[21, 23, 24, 20]",13.0,34.40662095788866
shadow_trees,f80_09,9,0.8,,8,1.0,"[21, 23, 24, 20, 0, 25, 15, 16]",13.0,34.40662095788866
