method,scene,rep,rule,theory_regime,nominal_invalid_control,FDP,power,size,false_count,rmse
linear_orbit_student,misspecified_t,3,native,False,False,0.0,0.0,0,0,1.267011639039379
linear_orbit_student,misspecified_t,3,native10,False,False,0.0,0.0,0,0,
xgb_shap,misspecified_t,3,top12,False,False,0.16666666666666666,1.0,12,2,0.9794153737160461
xgb_shap,misspecified_t,3,top8,False,False,0.0,0.8,8,0,
xgb_pfi,misspecified_t,3,top12,False,False,0.25,0.9,12,3,0.9787587455819569
xgb_pfi,misspecified_t,3,top8,False,False,0.125,0.7,8,1,
tabm_pfi,misspecified_t,3,top12,False,False,0.5,0.6,12,6,0.9820345061133353
tabm_pfi,misspecified_t,3,top8,False,False,0.5,0.4,8,4,
deep_lasso,misspecified_t,3,top12,False,False,0.4166666666666667,0.7,12,5,0.9674147464019939
deep_lasso,misspecified_t,3,top8,False,False,0.125,0.7,8,1,
xgb_naive,misspecified_t,3,top12,False,True,0.16666666666666666,1.0,12,2,0.950480444565246
xgb_naive,misspecified_t,3,top8,False,True,0.0,0.8,8,0,
xgb_naive,misspecified_t,3,native,False,True,0.16666666666666666,1.0,12,2,0.950480444565246
xgb_naive,misspecified_t,3,native10,False,True,0.16666666666666666,1.0,12,2,
xgb_midpoint,misspecified_t,3,top12,False,False,0.16666666666666666,1.0,12,2,0.9631800813726732
xgb_midpoint,misspecified_t,3,top8,False,False,0.0,0.8,8,0,
xgb_midpoint,misspecified_t,3,native,False,False,0.09090909090909091,1.0,11,1,0.970685096176076
xgb_midpoint,misspecified_t,3,native10,False,False,0.0,0.0,0,0,
xgb_orbit,misspecified_t,3,top12,False,False,0.16666666666666666,1.0,12,2,0.9572551483387318
xgb_orbit,misspecified_t,3,top8,False,False,0.0,0.8,8,0,
xgb_orbit,misspecified_t,3,native,False,False,0.16666666666666666,1.0,12,2,0.9572551483387318
xgb_orbit,misspecified_t,3,native10,False,False,0.0,1.0,10,0,
xgb_orbit_student,misspecified_t,3,top12,False,False,0.16666666666666666,1.0,12,2,0.9631800813726732
xgb_orbit_student,misspecified_t,3,top8,False,False,0.25,0.6,8,2,
xgb_orbit_student,misspecified_t,3,native,False,False,0.5,1.0,20,10,0.9780501509926803
xgb_orbit_student,misspecified_t,3,native10,False,False,0.18181818181818182,0.9,11,2,
tabm_naive,misspecified_t,3,top12,False,True,0.4166666666666667,0.7,12,5,1.0042585417742271
tabm_naive,misspecified_t,3,top8,False,True,0.375,0.5,8,3,
tabm_naive,misspecified_t,3,native,False,True,0.4166666666666667,0.7,12,5,1.0042585417742271
tabm_naive,misspecified_t,3,native10,False,True,0.0,0.0,0,0,
tabm_midpoint,misspecified_t,3,top12,False,False,0.3333333333333333,0.8,12,4,0.9799421402507553
tabm_midpoint,misspecified_t,3,top8,False,False,0.375,0.5,8,3,
tabm_midpoint,misspecified_t,3,native,False,False,0.2,0.4,5,1,1.086666808617848
tabm_midpoint,misspecified_t,3,native10,False,False,0.0,0.0,0,0,
tabm_orbit,misspecified_t,3,top12,False,False,0.3333333333333333,0.8,12,4,0.9799421402507553
tabm_orbit,misspecified_t,3,top8,False,False,0.25,0.6,8,2,
tabm_orbit,misspecified_t,3,native,False,False,0.2,0.4,5,1,1.086666808617848
tabm_orbit,misspecified_t,3,native10,False,False,0.0,0.0,0,0,
tabm_orbit_student,misspecified_t,3,top12,False,False,0.4166666666666667,0.7,12,5,1.0733686358241672
tabm_orbit_student,misspecified_t,3,top8,False,False,0.375,0.5,8,3,
tabm_orbit_student,misspecified_t,3,native,False,False,0.0,0.0,0,0,1.267011639039379
tabm_orbit_student,misspecified_t,3,native10,False,False,0.0,0.0,0,0,
lasso_pair_q20,misspecified_t,4,top12,False,False,0.75,0.3,12,9,1.2072380097328927
lasso_pair_q20,misspecified_t,4,top8,False,False,0.875,0.1,8,7,
lasso_pair_q20,misspecified_t,4,native,False,False,0.0,0.0,0,0,1.454186801742904
lasso_pair_q20,misspecified_t,4,native10,False,False,0.0,0.0,0,0,
linear_orbit_student,misspecified_t,4,top12,False,False,0.75,0.3,12,9,1.1805507137097788
linear_orbit_student,misspecified_t,4,top8,False,False,0.75,0.2,8,6,
linear_orbit_student,misspecified_t,4,native,False,False,0.0,0.0,0,0,1.454186801742904
linear_orbit_student,misspecified_t,4,native10,False,False,0.0,0.0,0,0,
xgb_shap,misspecified_t,4,top12,False,False,0.16666666666666666,1.0,12,2,1.12726997156473
xgb_shap,misspecified_t,4,top8,False,False,0.0,0.8,8,0,
xgb_pfi,misspecified_t,4,top12,False,False,0.5,0.6,12,6,1.0715153249047324
xgb_pfi,misspecified_t,4,top8,False,False,0.25,0.6,8,2,
tabm_pfi,misspecified_t,4,top12,False,False,0.5833333333333334,0.5,12,7,1.0620390759219842
tabm_pfi,misspecified_t,4,top8,False,False,0.375,0.5,8,3,
deep_lasso,misspecified_t,4,top12,False,False,0.5,0.6,12,6,1.064044537190573
deep_lasso,misspecified_t,4,top8,False,False,0.375,0.5,8,3,
xgb_naive,misspecified_t,4,top12,False,True,0.5,0.6,12,6,1.032351118356964
xgb_naive,misspecified_t,4,top8,False,True,0.25,0.6,8,2,
xgb_naive,misspecified_t,4,native,False,True,0.3333333333333333,0.4,6,2,1.0841807372444383
xgb_naive,misspecified_t,4,native10,False,True,0.0,0.0,0,0,
xgb_midpoint,misspecified_t,4,top12,False,False,0.5,0.6,12,6,1.066323026218166
xgb_midpoint,misspecified_t,4,top8,False,False,0.375,0.5,8,3,
xgb_midpoint,misspecified_t,4,native,False,False,0.5882352941176471,0.7,17,10,1.0555923449077818
xgb_midpoint,misspecified_t,4,native10,False,False,0.0,0.0,0,0,
xgb_orbit,misspecified_t,4,top12,False,False,0.5,0.6,12,6,1.066323026218166
xgb_orbit,misspecified_t,4,top8,False,False,0.375,0.5,8,3,
xgb_orbit,misspecified_t,4,native,False,False,0.5333333333333333,0.7,15,8,1.0478054869928324
xgb_orbit,misspecified_t,4,native10,False,False,0.0,0.0,0,0,
xgb_orbit_student,misspecified_t,4,top12,False,False,0.4166666666666667,0.7,12,5,1.0749522874436948
xgb_orbit_student,misspecified_t,4,top8,False,False,0.25,0.6,8,2,
xgb_orbit_student,misspecified_t,4,native,False,False,0.3,0.7,10,3,1.093463260329291
xgb_orbit_student,misspecified_t,4,native10,False,False,0.0,0.0,0,0,
tabm_naive,misspecified_t,4,top12,False,True,0.5,0.6,12,6,1.081802672170088
tabm_naive,misspecified_t,4,top8,False,True,0.5,0.4,8,4,
tabm_naive,misspecified_t,4,native,False,True,0.6470588235294118,0.6,17,11,1.1176665006012658
tabm_naive,misspecified_t,4,native10,False,True,0.0,0.0,0,0,
tabm_midpoint,misspecified_t,4,top12,False,False,0.5,0.6,12,6,1.081802672170088
tabm_midpoint,misspecified_t,4,top8,False,False,0.5,0.4,8,4,
tabm_midpoint,misspecified_t,4,native,False,False,0.6190476190476191,0.8,21,13,1.1074432015808875
tabm_midpoint,misspecified_t,4,native10,False,False,0.0,0.0,0,0,
tabm_orbit,misspecified_t,4,top12,False,False,0.5,0.6,12,6,1.0600130859063337
tabm_orbit,misspecified_t,4,top8,False,False,0.375,0.5,8,3,
tabm_orbit,misspecified_t,4,native,False,False,0.6,0.8,20,12,1.0974554487186454
tabm_orbit,misspecified_t,4,native10,False,False,0.0,0.0,0,0,
tabm_orbit_student,misspecified_t,4,top12,False,False,0.5833333333333334,0.5,12,7,1.174591183436038
tabm_orbit_student,misspecified_t,4,top8,False,False,0.5,0.4,8,4,
tabm_orbit_student,misspecified_t,4,native,False,False,0.65,0.7,20,13,1.0944189716000585
tabm_orbit_student,misspecified_t,4,native10,False,False,0.5454545454545454,0.5,11,6,
lasso_pair_q20,misspecified_t,5,top12,False,False,0.6666666666666666,0.4,12,8,1.0365878213098407
lasso_pair_q20,misspecified_t,5,top8,False,False,0.625,0.3,8,5,
lasso_pair_q20,misspecified_t,5,native,False,False,0.0,0.0,0,0,1.2760948226081374
lasso_pair_q20,misspecified_t,5,native10,False,False,0.0,0.0,0,0,
linear_orbit_student,misspecified_t,5,top12,False,False,0.5833333333333334,0.5,12,7,1.1495485156727239
linear_orbit_student,misspecified_t,5,top8,False,False,0.625,0.3,8,5,
linear_orbit_student,misspecified_t,5,native,False,False,0.0,0.0,0,0,1.2760948226081374
linear_orbit_student,misspecified_t,5,native10,False,False,0.0,0.0,0,0,
xgb_shap,misspecified_t,5,top12,False,False,0.25,0.9,12,3,1.0358827764396996
xgb_shap,misspecified_t,5,top8,False,False,0.0,0.8,8,0,
xgb_pfi,misspecified_t,5,top12,False,False,0.4166666666666667,0.7,12,5,1.0245955349025764
xgb_pfi,misspecified_t,5,top8,False,False,0.25,0.6,8,2,
tabm_pfi,misspecified_t,5,top12,False,False,0.4166666666666667,0.7,12,5,1.0253147309289106
tabm_pfi,misspecified_t,5,top8,False,False,0.375,0.5,8,3,
deep_lasso,misspecified_t,5,top12,False,False,0.3333333333333333,0.8,12,4,1.0356109667757412
deep_lasso,misspecified_t,5,top8,False,False,0.125,0.7,8,1,
xgb_naive,misspecified_t,5,top12,False,True,0.4166666666666667,0.7,12,5,1.039971765662928
xgb_naive,misspecified_t,5,top8,False,True,0.25,0.6,8,2,
xgb_naive,misspecified_t,5,native,False,True,0.0,0.0,0,0,1.2760948226081374
xgb_naive,misspecified_t,5,native10,False,True,0.0,0.0,0,0,
xgb_midpoint,misspecified_t,5,top12,False,False,0.4166666666666667,0.7,12,5,1.039971765662928
xgb_midpoint,misspecified_t,5,top8,False,False,0.375,0.5,8,3,
xgb_midpoint,misspecified_t,5,native,False,False,0.0,0.0,0,0,1.2760948226081374
xgb_midpoint,misspecified_t,5,native10,False,False,0.0,0.0,0,0,
xgb_orbit,misspecified_t,5,top12,False,False,0.4166666666666667,0.7,12,5,1.039971765662928
xgb_orbit,misspecified_t,5,top8,False,False,0.25,0.6,8,2,
xgb_orbit,misspecified_t,5,native,False,False,0.0,0.0,0,0,1.2760948226081374
xgb_orbit,misspecified_t,5,native10,False,False,0.0,0.0,0,0,
xgb_orbit_student,misspecified_t,5,top12,False,False,0.4166666666666667,0.7,12,5,1.039971765662928
xgb_orbit_student,misspecified_t,5,top8,False,False,0.5,0.4,8,4,
xgb_orbit_student,misspecified_t,5,native,False,False,0.0,0.0,0,0,1.2760948226081374
xgb_orbit_student,misspecified_t,5,native10,False,False,0.0,0.0,0,0,
tabm_naive,misspecified_t,5,top12,False,True,0.5833333333333334,0.5,12,7,1.0143471967866937
tabm_naive,misspecified_t,5,top8,False,True,0.375,0.5,8,3,
tabm_naive,misspecified_t,5,native,False,True,0.0,0.0,0,0,1.2760948226081374
tabm_naive,misspecified_t,5,native10,False,True,0.0,0.0,0,0,
tabm_midpoint,misspecified_t,5,top12,False,False,0.5833333333333334,0.5,12,7,1.0254368280072204
tabm_midpoint,misspecified_t,5,top8,False,False,0.5,0.4,8,4,
tabm_midpoint,misspecified_t,5,native,False,False,0.0,0.0,0,0,1.2760948226081374
tabm_midpoint,misspecified_t,5,native10,False,False,0.0,0.0,0,0,
tabm_orbit,misspecified_t,5,top12,False,False,0.5,0.6,12,6,1.0121040815658935
tabm_orbit,misspecified_t,5,top8,False,False,0.5,0.4,8,4,
tabm_orbit,misspecified_t,5,native,False,False,0.0,0.0,0,0,1.2760948226081374
tabm_orbit,misspecified_t,5,native10,False,False,0.0,0.0,0,0,
tabm_orbit_student,misspecified_t,5,top12,False,False,0.5833333333333334,0.5,12,7,1.0409264796619342
tabm_orbit_student,misspecified_t,5,top8,False,False,0.5,0.4,8,4,
tabm_orbit_student,misspecified_t,5,native,False,False,0.0,0.0,0,0,1.2760948226081374
tabm_orbit_student,misspecified_t,5,native10,False,False,0.0,0.0,0,0,
lasso_pair_q20,misspecified_t,6,top12,False,False,0.6666666666666666,0.4,12,8,1.1133258856297708
lasso_pair_q20,misspecified_t,6,top8,False,False,0.75,0.2,8,6,
lasso_pair_q20,misspecified_t,6,native,False,False,0.0,0.0,0,0,1.1678802648695894
lasso_pair_q20,misspecified_t,6,native10,False,False,0.0,0.0,0,0,
linear_orbit_student,misspecified_t,6,top12,False,False,0.6666666666666666,0.4,12,8,1.1882406888875037
linear_orbit_student,misspecified_t,6,top8,False,False,0.5,0.4,8,4,
linear_orbit_student,misspecified_t,6,native,False,False,0.0,0.0,0,0,1.1678802648695894
linear_orbit_student,misspecified_t,6,native10,False,False,0.0,0.0,0,0,
xgb_shap,misspecified_t,6,top12,False,False,0.25,0.9,12,3,1.0792295138461514
xgb_shap,misspecified_t,6,top8,False,False,0.0,0.8,8,0,
xgb_pfi,misspecified_t,6,top12,False,False,0.25,0.9,12,3,1.081936851733495
xgb_pfi,misspecified_t,6,top8,False,False,0.125,0.7,8,1,
tabm_pfi,misspecified_t,6,top12,False,False,0.4166666666666667,0.7,12,5,1.1151048634143716
tabm_pfi,misspecified_t,6,top8,False,False,0.25,0.6,8,2,
deep_lasso,misspecified_t,6,top12,False,False,0.5,0.6,12,6,1.074944847169665
deep_lasso,misspecified_t,6,top8,False,False,0.375,0.5,8,3,
xgb_naive,misspecified_t,6,top12,False,True,0.4166666666666667,0.7,12,5,1.090018372944203
xgb_naive,misspecified_t,6,top8,False,True,0.375,0.5,8,3,
xgb_naive,misspecified_t,6,native,False,True,0.0,0.0,0,0,1.1678802648695894
xgb_naive,misspecified_t,6,native10,False,True,0.0,0.0,0,0,
xgb_midpoint,misspecified_t,6,top12,False,False,0.4166666666666667,0.7,12,5,1.1418581381861148
xgb_midpoint,misspecified_t,6,top8,False,False,0.375,0.5,8,3,
xgb_midpoint,misspecified_t,6,native,False,False,0.0,0.0,0,0,1.1678802648695894
xgb_midpoint,misspecified_t,6,native10,False,False,0.0,0.0,0,0,
xgb_orbit,misspecified_t,6,top12,False,False,0.4166666666666667,0.7,12,5,1.1418581381861148
xgb_orbit,misspecified_t,6,top8,False,False,0.25,0.6,8,2,
xgb_orbit,misspecified_t,6,native,False,False,0.0,0.0,0,0,1.1678802648695894
xgb_orbit,misspecified_t,6,native10,False,False,0.0,0.0,0,0,
xgb_orbit_student,misspecified_t,6,top12,False,False,0.5833333333333334,0.5,12,7,1.1405202268451415
xgb_orbit_student,misspecified_t,6,top8,False,False,0.375,0.5,8,3,
xgb_orbit_student,misspecified_t,6,native,False,False,0.0,0.0,0,0,1.1678802648695894
xgb_orbit_student,misspecified_t,6,native10,False,False,0.0,0.0,0,0,
tabm_naive,misspecified_t,6,top12,False,True,0.6666666666666666,0.4,12,8,1.1513556772024764
tabm_naive,misspecified_t,6,top8,False,True,0.625,0.3,8,5,
tabm_naive,misspecified_t,6,native,False,True,0.0,0.0,0,0,1.1678802648695894
tabm_naive,misspecified_t,6,native10,False,True,0.0,0.0,0,0,
tabm_midpoint,misspecified_t,6,top12,False,False,0.5833333333333334,0.5,12,7,1.1235117179105707
tabm_midpoint,misspecified_t,6,top8,False,False,0.5,0.4,8,4,
tabm_midpoint,misspecified_t,6,native,False,False,0.0,0.0,0,0,1.1678802648695894
tabm_midpoint,misspecified_t,6,native10,False,False,0.0,0.0,0,0,
tabm_orbit,misspecified_t,6,top12,False,False,0.5833333333333334,0.5,12,7,1.1711259137515042
tabm_orbit,misspecified_t,6,top8,False,False,0.5,0.4,8,4,
tabm_orbit,misspecified_t,6,native,False,False,0.0,0.0,0,0,1.1678802648695894
tabm_orbit,misspecified_t,6,native10,False,False,0.0,0.0,0,0,
tabm_orbit_student,misspecified_t,6,top12,False,False,0.5833333333333334,0.5,12,7,1.1711259137515042
tabm_orbit_student,misspecified_t,6,top8,False,False,0.5,0.4,8,4,
tabm_orbit_student,misspecified_t,6,native,False,False,0.0,0.0,0,0,1.1678802648695894
tabm_orbit_student,misspecified_t,6,native10,False,False,0.0,0.0,0,0,
lasso_pair_q20,misspecified_t,7,top12,False,False,0.5833333333333334,0.5,12,7,1.01109233493784
lasso_pair_q20,misspecified_t,7,top8,False,False,0.75,0.2,8,6,
lasso_pair_q20,misspecified_t,7,native,False,False,0.0,0.0,0,0,1.0592265068102216
lasso_pair_q20,misspecified_t,7,native10,False,False,0.0,0.0,0,0,
linear_orbit_student,misspecified_t,7,top12,False,False,0.6666666666666666,0.4,12,8,0.9678758869086915
linear_orbit_student,misspecified_t,7,top8,False,False,0.75,0.2,8,6,
linear_orbit_student,misspecified_t,7,native,False,False,0.0,0.0,0,0,1.0592265068102216
linear_orbit_student,misspecified_t,7,native10,False,False,0.0,0.0,0,0,
xgb_shap,misspecified_t,7,top12,False,False,0.16666666666666666,1.0,12,2,0.8332373524024738
xgb_shap,misspecified_t,7,top8,False,False,0.0,0.8,8,0,
xgb_pfi,misspecified_t,7,top12,False,False,0.25,0.9,12,3,0.8462445215959234
xgb_pfi,misspecified_t,7,top8,False,False,0.125,0.7,8,1,
tabm_pfi,misspecified_t,7,top12,False,False,0.4166666666666667,0.7,12,5,0.8364362806048361
tabm_pfi,misspecified_t,7,top8,False,False,0.25,0.6,8,2,
deep_lasso,misspecified_t,7,top12,False,False,0.4166666666666667,0.7,12,5,0.8481083483374967
deep_lasso,misspecified_t,7,top8,False,False,0.25,0.6,8,2,
xgb_naive,misspecified_t,7,top12,False,True,0.5,0.6,12,6,0.8837946563335637
xgb_naive,misspecified_t,7,top8,False,True,0.25,0.6,8,2,
xgb_naive,misspecified_t,7,native,False,True,0.0,0.5,5,0,0.9071702288248502
xgb_naive,misspecified_t,7,native10,False,True,0.0,0.0,0,0,
xgb_midpoint,misspecified_t,7,top12,False,False,0.4166666666666667,0.7,12,5,0.9274098178355733
xgb_midpoint,misspecified_t,7,top8,False,False,0.125,0.7,8,1,
xgb_midpoint,misspecified_t,7,native,False,False,0.0,0.5,5,0,0.9071702288248502
xgb_midpoint,misspecified_t,7,native10,False,False,0.0,0.0,0,0,
xgb_orbit,misspecified_t,7,top12,False,False,0.3333333333333333,0.8,12,4,0.8472318374490421
xgb_orbit,misspecified_t,7,top8,False,False,0.0,0.8,8,0,
xgb_orbit,misspecified_t,7,native,False,False,0.0,0.5,5,0,0.9071702288248502
xgb_orbit,misspecified_t,7,native10,False,False,0.0,0.0,0,0,
xgb_orbit_student,misspecified_t,7,top12,False,False,0.4166666666666667,0.7,12,5,0.8920326096357549
xgb_orbit_student,misspecified_t,7,top8,False,False,0.25,0.6,8,2,
xgb_orbit_student,misspecified_t,7,native,False,False,0.25,0.6,8,2,0.9132464581633575
xgb_orbit_student,misspecified_t,7,native10,False,False,0.0,0.0,0,0,
tabm_naive,misspecified_t,7,top12,False,True,0.5833333333333334,0.5,12,7,0.9336910215010505
tabm_naive,misspecified_t,7,top8,False,True,0.75,0.2,8,6,
tabm_naive,misspecified_t,7,native,False,True,0.0,0.0,0,0,1.0592265068102216
tabm_naive,misspecified_t,7,native10,False,True,0.0,0.0,0,0,
tabm_midpoint,misspecified_t,7,top12,False,False,0.5833333333333334,0.5,12,7,0.9336910215010505
tabm_midpoint,misspecified_t,7,top8,False,False,0.5,0.4,8,4,
tabm_midpoint,misspecified_t,7,native,False,False,0.0,0.0,0,0,1.0592265068102216
tabm_midpoint,misspecified_t,7,native10,False,False,0.0,0.0,0,0,
tabm_orbit,misspecified_t,7,top12,False,False,0.5833333333333334,0.5,12,7,0.9336910215010505
tabm_orbit,misspecified_t,7,top8,False,False,0.5,0.4,8,4,
tabm_orbit,misspecified_t,7,native,False,False,0.0,0.0,0,0,1.0592265068102216
tabm_orbit,misspecified_t,7,native10,False,False,0.0,0.0,0,0,
tabm_orbit_student,misspecified_t,7,top12,False,False,0.6666666666666666,0.4,12,8,0.927986267769532
tabm_orbit_student,misspecified_t,7,top8,False,False,0.75,0.2,8,6,
tabm_orbit_student,misspecified_t,7,native,False,False,0.0,0.0,0,0,1.0592265068102216
tabm_orbit_student,misspecified_t,7,native10,False,False,0.0,0.0,0,0,
lasso_pair_q20,misspecified_t,8,top12,False,False,0.75,0.3,12,9,1.0559646047492746
lasso_pair_q20,misspecified_t,8,top8,False,False,0.625,0.3,8,5,
lasso_pair_q20,misspecified_t,8,native,False,False,0.8,0.1,5,4,1.0974978036815386
lasso_pair_q20,misspecified_t,8,native10,False,False,0.0,0.0,0,0,
linear_orbit_student,misspecified_t,8,top12,False,False,0.5833333333333334,0.5,12,7,0.9832428889444833
linear_orbit_student,misspecified_t,8,top8,False,False,0.5,0.4,8,4,
linear_orbit_student,misspecified_t,8,native,False,False,0.0,0.0,0,0,1.2043870895130286
linear_orbit_student,misspecified_t,8,native10,False,False,0.0,0.0,0,0,
xgb_shap,misspecified_t,8,top12,False,False,0.4166666666666667,0.7,12,5,0.8913014281873249
xgb_shap,misspecified_t,8,top8,False,False,0.125,0.7,8,1,
xgb_pfi,misspecified_t,8,top12,False,False,0.5,0.6,12,6,0.8536235738687253
xgb_pfi,misspecified_t,8,top8,False,False,0.375,0.5,8,3,
tabm_pfi,misspecified_t,8,top12,False,False,0.5833333333333334,0.5,12,7,0.8926944847468413
tabm_pfi,misspecified_t,8,top8,False,False,0.375,0.5,8,3,
deep_lasso,misspecified_t,8,top12,False,False,0.5833333333333334,0.5,12,7,0.8877774393492278
deep_lasso,misspecified_t,8,top8,False,False,0.5,0.4,8,4,
xgb_naive,misspecified_t,8,top12,False,True,0.5,0.6,12,6,0.9567494881395566
xgb_naive,misspecified_t,8,top8,False,True,0.375,0.5,8,3,
xgb_naive,misspecified_t,8,native,False,True,0.0,0.0,0,0,1.2043870895130286
xgb_naive,misspecified_t,8,native10,False,True,0.0,0.0,0,0,
xgb_midpoint,misspecified_t,8,top12,False,False,0.5,0.6,12,6,0.956042584175395
xgb_midpoint,misspecified_t,8,top8,False,False,0.25,0.6,8,2,
xgb_midpoint,misspecified_t,8,native,False,False,0.0,0.0,0,0,1.2043870895130286
xgb_midpoint,misspecified_t,8,native10,False,False,0.0,0.0,0,0,
xgb_orbit,misspecified_t,8,top12,False,False,0.5,0.6,12,6,0.9546154458660572
xgb_orbit,misspecified_t,8,top8,False,False,0.25,0.6,8,2,
xgb_orbit,misspecified_t,8,native,False,False,0.0,0.0,0,0,1.2043870895130286
xgb_orbit,misspecified_t,8,native10,False,False,0.0,0.0,0,0,
xgb_orbit_student,misspecified_t,8,top12,False,False,0.5,0.6,12,6,0.9548404257483213
xgb_orbit_student,misspecified_t,8,top8,False,False,0.5,0.4,8,4,
xgb_orbit_student,misspecified_t,8,native,False,False,0.0,0.0,0,0,1.2043870895130286
xgb_orbit_student,misspecified_t,8,native10,False,False,0.0,0.0,0,0,
tabm_naive,misspecified_t,8,top12,False,True,0.5,0.6,12,6,0.8857510796547597
tabm_naive,misspecified_t,8,top8,False,True,0.375,0.5,8,3,
tabm_naive,misspecified_t,8,native,False,True,0.0,0.0,0,0,1.2043870895130286
tabm_naive,misspecified_t,8,native10,False,True,0.0,0.0,0,0,
tabm_midpoint,misspecified_t,8,top12,False,False,0.5,0.6,12,6,0.8857510796547597
tabm_midpoint,misspecified_t,8,top8,False,False,0.25,0.6,8,2,
