method,scene,rep,rule,FDP,power,size,false_count,rmse,theory_regime,nominal_invalid_control
deep_lasso,misspecified_t,21,top12,0.5833333333333334,0.5,12,7,0.7632364149163344,False,False
deep_lasso,misspecified_t,21,top8,0.625,0.3,8,5,,False,False
xgb_naive,misspecified_t,21,top12,0.5833333333333334,0.5,12,7,0.7553746933173063,False,True
xgb_naive,misspecified_t,21,top8,0.5,0.4,8,4,,False,True
xgb_naive,misspecified_t,21,native,0.0,0.0,0,0,0.7673295076675749,False,True
xgb_naive,misspecified_t,21,native10,0.0,0.0,0,0,,False,True
xgb_midpoint,misspecified_t,21,top12,0.5833333333333334,0.5,12,7,0.7370217953551623,False,False
xgb_midpoint,misspecified_t,21,top8,0.5,0.4,8,4,,False,False
xgb_midpoint,misspecified_t,21,native,0.0,0.0,0,0,0.7673295076675749,False,False
xgb_midpoint,misspecified_t,21,native10,0.0,0.0,0,0,,False,False
xgb_orbit,misspecified_t,21,top12,0.5833333333333334,0.5,12,7,0.7399094778834806,False,False
xgb_orbit,misspecified_t,21,top8,0.5,0.4,8,4,,False,False
xgb_orbit,misspecified_t,21,native,0.0,0.0,0,0,0.7673295076675749,False,False
xgb_orbit,misspecified_t,21,native10,0.0,0.0,0,0,,False,False
xgb_orbit_student,misspecified_t,21,top12,0.6666666666666666,0.4,12,8,0.748971652062064,False,False
xgb_orbit_student,misspecified_t,21,top8,0.625,0.3,8,5,,False,False
xgb_orbit_student,misspecified_t,21,native,0.0,0.0,0,0,0.7673295076675749,False,False
xgb_orbit_student,misspecified_t,21,native10,0.0,0.0,0,0,,False,False
tabm_naive,misspecified_t,21,top12,0.6666666666666666,0.4,12,8,0.7349691737678271,False,True
tabm_naive,misspecified_t,21,top8,0.625,0.3,8,5,,False,True
tabm_naive,misspecified_t,21,native,0.0,0.0,0,0,0.7673295076675749,False,True
tabm_naive,misspecified_t,21,native10,0.0,0.0,0,0,,False,True
tabm_midpoint,misspecified_t,21,top12,0.6666666666666666,0.4,12,8,0.7411087290626582,False,False
tabm_midpoint,misspecified_t,21,top8,0.5,0.4,8,4,,False,False
tabm_midpoint,misspecified_t,21,native,0.0,0.0,0,0,0.7673295076675749,False,False
tabm_midpoint,misspecified_t,21,native10,0.0,0.0,0,0,,False,False
tabm_orbit,misspecified_t,21,top12,0.6666666666666666,0.4,12,8,0.7411851491874835,False,False
tabm_orbit,misspecified_t,21,top8,0.625,0.3,8,5,,False,False
tabm_orbit,misspecified_t,21,native,0.0,0.0,0,0,0.7673295076675749,False,False
tabm_orbit,misspecified_t,21,native10,0.0,0.0,0,0,,False,False
tabm_orbit_student,misspecified_t,21,top12,0.6666666666666666,0.4,12,8,0.7411851491874835,False,False
tabm_orbit_student,misspecified_t,21,top8,0.625,0.3,8,5,,False,False
tabm_orbit_student,misspecified_t,21,native,0.0,0.0,0,0,0.7673295076675749,False,False
tabm_orbit_student,misspecified_t,21,native10,0.0,0.0,0,0,,False,False
lasso_pair_q20,misspecified_t,22,top12,0.75,0.3,12,9,0.9643249859340942,False,False
lasso_pair_q20,misspecified_t,22,top8,0.75,0.2,8,6,,False,False
lasso_pair_q20,misspecified_t,22,native,0.6,0.2,5,3,1.0432983479038676,False,False
lasso_pair_q20,misspecified_t,22,native10,0.0,0.0,0,0,,False,False
linear_orbit_student,misspecified_t,22,top12,0.75,0.3,12,9,1.010306408510867,False,False
linear_orbit_student,misspecified_t,22,top8,0.75,0.2,8,6,,False,False
linear_orbit_student,misspecified_t,22,native,0.75,0.3,12,9,1.010306408510867,False,False
linear_orbit_student,misspecified_t,22,native10,0.0,0.0,0,0,,False,False
xgb_shap,misspecified_t,22,top12,0.1666666666666666,1.0,12,2,0.7966654484680062,False,False
xgb_shap,misspecified_t,22,top8,0.0,0.8,8,0,,False,False
xgb_pfi,misspecified_t,22,top12,0.3333333333333333,0.8,12,4,0.801866734946994,False,False
xgb_pfi,misspecified_t,22,top8,0.25,0.6,8,2,,False,False
tabm_pfi,misspecified_t,22,top12,0.5833333333333334,0.5,12,7,0.8276220562716943,False,False
tabm_pfi,misspecified_t,22,top8,0.375,0.5,8,3,,False,False
deep_lasso,misspecified_t,22,top12,0.4166666666666667,0.7,12,5,0.8013379177463462,False,False
deep_lasso,misspecified_t,22,top8,0.25,0.6,8,2,,False,False
xgb_naive,misspecified_t,22,top12,0.3333333333333333,0.8,12,4,0.8156542778736393,False,True
xgb_naive,misspecified_t,22,top8,0.25,0.6,8,2,,False,True
xgb_naive,misspecified_t,22,native,0.0,0.0,0,0,1.091309286542251,False,True
xgb_naive,misspecified_t,22,native10,0.0,0.0,0,0,,False,True
xgb_midpoint,misspecified_t,22,top12,0.3333333333333333,0.8,12,4,0.8217541171528469,False,False
xgb_midpoint,misspecified_t,22,top8,0.125,0.7,8,1,,False,False
xgb_midpoint,misspecified_t,22,native,0.0,0.0,0,0,1.091309286542251,False,False
xgb_midpoint,misspecified_t,22,native10,0.0,0.0,0,0,,False,False
xgb_orbit,misspecified_t,22,top12,0.3333333333333333,0.8,12,4,0.8156542778736393,False,False
xgb_orbit,misspecified_t,22,top8,0.25,0.6,8,2,,False,False
xgb_orbit,misspecified_t,22,native,0.0,0.0,0,0,1.091309286542251,False,False
xgb_orbit,misspecified_t,22,native10,0.0,0.0,0,0,,False,False
xgb_orbit_student,misspecified_t,22,top12,0.4166666666666667,0.7,12,5,0.817043224957705,False,False
xgb_orbit_student,misspecified_t,22,top8,0.25,0.6,8,2,,False,False
xgb_orbit_student,misspecified_t,22,native,0.2,0.4,5,1,0.8409827221105322,False,False
xgb_orbit_student,misspecified_t,22,native10,0.0,0.0,0,0,,False,False
tabm_naive,misspecified_t,22,top12,0.5,0.6,12,6,0.7971405194106894,False,True
tabm_naive,misspecified_t,22,top8,0.25,0.6,8,2,,False,True
tabm_naive,misspecified_t,22,native,0.25,0.6,8,2,0.809699822131572,False,True
tabm_naive,misspecified_t,22,native10,0.0,0.0,0,0,,False,True
tabm_midpoint,misspecified_t,22,top12,0.5,0.6,12,6,0.7991570117403742,False,False
tabm_midpoint,misspecified_t,22,top8,0.25,0.6,8,2,,False,False
tabm_midpoint,misspecified_t,22,native,0.3333333333333333,0.6,9,3,0.8029345456025343,False,False
tabm_midpoint,misspecified_t,22,native10,0.0,0.0,0,0,,False,False
tabm_orbit,misspecified_t,22,top12,0.5,0.6,12,6,0.7983832977029263,False,False
tabm_orbit,misspecified_t,22,top8,0.25,0.6,8,2,,False,False
tabm_orbit,misspecified_t,22,native,0.4,0.6,10,4,0.8058649333376305,False,False
tabm_orbit,misspecified_t,22,native10,0.4,0.6,10,4,,False,False
tabm_orbit_student,misspecified_t,22,top12,0.4166666666666667,0.7,12,5,0.8011667026665593,False,False
tabm_orbit_student,misspecified_t,22,top8,0.25,0.6,8,2,,False,False
tabm_orbit_student,misspecified_t,22,native,0.3333333333333333,0.6,9,3,0.8073874851672496,False,False
tabm_orbit_student,misspecified_t,22,native10,0.0,0.0,0,0,,False,False
lasso_pair_q20,misspecified_t,23,top12,0.6666666666666666,0.4,12,8,0.9134906459018256,False,False
lasso_pair_q20,misspecified_t,23,top8,0.625,0.3,8,5,,False,False
lasso_pair_q20,misspecified_t,23,native,0.0,0.0,0,0,0.978303414058723,False,False
lasso_pair_q20,misspecified_t,23,native10,0.0,0.0,0,0,,False,False
linear_orbit_student,misspecified_t,23,top12,0.75,0.3,12,9,0.9203645775716938,False,False
linear_orbit_student,misspecified_t,23,top8,0.875,0.1,8,7,,False,False
linear_orbit_student,misspecified_t,23,native,0.0,0.0,0,0,0.978303414058723,False,False
linear_orbit_student,misspecified_t,23,native10,0.0,0.0,0,0,,False,False
xgb_shap,misspecified_t,23,top12,0.3333333333333333,0.8,12,4,0.8070789579540987,False,False
xgb_shap,misspecified_t,23,top8,0.25,0.6,8,2,,False,False
xgb_pfi,misspecified_t,23,top12,0.4166666666666667,0.7,12,5,0.8048329661814188,False,False
xgb_pfi,misspecified_t,23,top8,0.125,0.7,8,1,,False,False
tabm_pfi,misspecified_t,23,top12,0.5,0.6,12,6,0.823319897141186,False,False
tabm_pfi,misspecified_t,23,top8,0.5,0.4,8,4,,False,False
deep_lasso,misspecified_t,23,top12,0.5833333333333334,0.5,12,7,0.8276771821625233,False,False
deep_lasso,misspecified_t,23,top8,0.375,0.5,8,3,,False,False
xgb_naive,misspecified_t,23,top12,0.4166666666666667,0.7,12,5,0.8116921116432364,False,True
xgb_naive,misspecified_t,23,top8,0.25,0.6,8,2,,False,True
xgb_naive,misspecified_t,23,native,0.0,0.0,0,0,0.978303414058723,False,True
xgb_naive,misspecified_t,23,native10,0.0,0.0,0,0,,False,True
xgb_midpoint,misspecified_t,23,top12,0.4166666666666667,0.7,12,5,0.8014241346496682,False,False
xgb_midpoint,misspecified_t,23,top8,0.375,0.5,8,3,,False,False
xgb_midpoint,misspecified_t,23,native,0.2,0.4,5,1,0.8273544603512392,False,False
xgb_midpoint,misspecified_t,23,native10,0.0,0.0,0,0,,False,False
xgb_orbit,misspecified_t,23,top12,0.4166666666666667,0.7,12,5,0.7985709002625919,False,False
xgb_orbit,misspecified_t,23,top8,0.375,0.5,8,3,,False,False
xgb_orbit,misspecified_t,23,native,0.2,0.4,5,1,0.8389552847712237,False,False
xgb_orbit,misspecified_t,23,native10,0.0,0.0,0,0,,False,False
xgb_orbit_student,misspecified_t,23,top12,0.6666666666666666,0.4,12,8,0.8550908128010588,False,False
xgb_orbit_student,misspecified_t,23,top8,0.625,0.3,8,5,,False,False
xgb_orbit_student,misspecified_t,23,native,0.0,0.0,0,0,0.978303414058723,False,False
xgb_orbit_student,misspecified_t,23,native10,0.0,0.0,0,0,,False,False
tabm_naive,misspecified_t,23,top12,0.5,0.6,12,6,0.8275684703318992,False,True
tabm_naive,misspecified_t,23,top8,0.5,0.4,8,4,,False,True
tabm_naive,misspecified_t,23,native,0.4615384615384615,0.7,13,6,0.8271124923737655,False,True
tabm_naive,misspecified_t,23,native10,0.5454545454545454,0.5,11,6,,False,True
tabm_midpoint,misspecified_t,23,top12,0.4166666666666667,0.7,12,5,0.8124616533741079,False,False
tabm_midpoint,misspecified_t,23,top8,0.5,0.4,8,4,,False,False
tabm_midpoint,misspecified_t,23,native,0.4545454545454545,0.6,11,5,0.8212737359552797,False,False
tabm_midpoint,misspecified_t,23,native10,0.0,0.0,0,0,,False,False
tabm_orbit,misspecified_t,23,top12,0.4166666666666667,0.7,12,5,0.8124616533741079,False,False
tabm_orbit,misspecified_t,23,top8,0.5,0.4,8,4,,False,False
tabm_orbit,misspecified_t,23,native,0.5333333333333333,0.7,15,8,0.8213455287736803,False,False
tabm_orbit,misspecified_t,23,native10,0.0,0.0,0,0,,False,False
tabm_orbit_student,misspecified_t,23,top12,0.4166666666666667,0.7,12,5,0.8124616533741079,False,False
tabm_orbit_student,misspecified_t,23,top8,0.375,0.5,8,3,,False,False
tabm_orbit_student,misspecified_t,23,native,0.0,0.0,0,0,0.978303414058723,False,False
tabm_orbit_student,misspecified_t,23,native10,0.0,0.0,0,0,,False,False
lasso_pair_q20,misspecified_t,24,top12,0.5833333333333334,0.5,12,7,1.5094665185347012,False,False
lasso_pair_q20,misspecified_t,24,top8,0.5,0.4,8,4,,False,False
lasso_pair_q20,misspecified_t,24,native,0.0,0.0,0,0,1.719073785223606,False,False
lasso_pair_q20,misspecified_t,24,native10,0.0,0.0,0,0,,False,False
linear_orbit_student,misspecified_t,24,top12,0.3333333333333333,0.8,12,4,1.4982622465422848,False,False
linear_orbit_student,misspecified_t,24,top8,0.375,0.5,8,3,,False,False
linear_orbit_student,misspecified_t,24,native,0.0,0.0,0,0,1.719073785223606,False,False
linear_orbit_student,misspecified_t,24,native10,0.0,0.0,0,0,,False,False
xgb_shap,misspecified_t,24,top12,0.1666666666666666,1.0,12,2,1.4529891720420434,False,False
xgb_shap,misspecified_t,24,top8,0.0,0.8,8,0,,False,False
xgb_pfi,misspecified_t,24,top12,0.3333333333333333,0.8,12,4,1.448790655957781,False,False
xgb_pfi,misspecified_t,24,top8,0.125,0.7,8,1,,False,False
tabm_pfi,misspecified_t,24,top12,0.4166666666666667,0.7,12,5,1.4247691267097893,False,False
tabm_pfi,misspecified_t,24,top8,0.125,0.7,8,1,,False,False
deep_lasso,misspecified_t,24,top12,0.4166666666666667,0.7,12,5,1.4692693493900928,False,False
deep_lasso,misspecified_t,24,top8,0.125,0.7,8,1,,False,False
xgb_naive,misspecified_t,24,top12,0.4166666666666667,0.7,12,5,1.4356445975860768,False,True
xgb_naive,misspecified_t,24,top8,0.125,0.7,8,1,,False,True
xgb_naive,misspecified_t,24,native,0.0,0.7,7,0,1.453457046447726,False,True
xgb_naive,misspecified_t,24,native10,0.0,0.0,0,0,,False,True
xgb_midpoint,misspecified_t,24,top12,0.3333333333333333,0.8,12,4,1.4646408201524614,False,False
xgb_midpoint,misspecified_t,24,top8,0.125,0.7,8,1,,False,False
xgb_midpoint,misspecified_t,24,native,0.0,0.6,6,0,1.446402579629433,False,False
xgb_midpoint,misspecified_t,24,native10,0.0,0.0,0,0,,False,False
xgb_orbit,misspecified_t,24,top12,0.4166666666666667,0.7,12,5,1.4566866453977572,False,False
xgb_orbit,misspecified_t,24,top8,0.125,0.7,8,1,,False,False
xgb_orbit,misspecified_t,24,native,0.0,0.7,7,0,1.453457046447726,False,False
xgb_orbit,misspecified_t,24,native10,0.0,0.0,0,0,,False,False
xgb_orbit_student,misspecified_t,24,top12,0.4166666666666667,0.7,12,5,1.4336330760579907,False,False
xgb_orbit_student,misspecified_t,24,top8,0.125,0.7,8,1,,False,False
xgb_orbit_student,misspecified_t,24,native,0.0,0.5,5,0,1.5061889124284813,False,False
xgb_orbit_student,misspecified_t,24,native10,0.0,0.0,0,0,,False,False
tabm_naive,misspecified_t,24,top12,0.3333333333333333,0.8,12,4,1.4226329539868028,False,True
tabm_naive,misspecified_t,24,top8,0.125,0.7,8,1,,False,True
tabm_naive,misspecified_t,24,native,0.0,0.7,7,0,1.4422782202492384,False,True
tabm_naive,misspecified_t,24,native10,0.0,0.0,0,0,,False,True
tabm_midpoint,misspecified_t,24,top12,0.3333333333333333,0.8,12,4,1.4294925893951655,False,False
tabm_midpoint,misspecified_t,24,top8,0.0,0.8,8,0,,False,False
tabm_midpoint,misspecified_t,24,native,0.2,0.8,10,2,1.44248541819431,False,False
tabm_midpoint,misspecified_t,24,native10,0.0,0.0,0,0,,False,False
tabm_orbit,misspecified_t,24,top12,0.3333333333333333,0.8,12,4,1.4350873322354565,False,False
tabm_orbit,misspecified_t,24,top8,0.0,0.8,8,0,,False,False
tabm_orbit,misspecified_t,24,native,0.2,0.8,10,2,1.44248541819431,False,False
tabm_orbit,misspecified_t,24,native10,0.0,0.0,0,0,,False,False
tabm_orbit_student,misspecified_t,24,top12,0.3333333333333333,0.8,12,4,1.4243548876112986,False,False
tabm_orbit_student,misspecified_t,24,top8,0.25,0.6,8,2,,False,False
tabm_orbit_student,misspecified_t,24,native,0.0,0.0,0,0,1.719073785223606,False,False
tabm_orbit_student,misspecified_t,24,native10,0.0,0.0,0,0,,False,False
lasso_pair_q20,misspecified_t,25,top12,0.5833333333333334,0.5,12,7,1.0413614264677895,False,False
lasso_pair_q20,misspecified_t,25,top8,0.75,0.2,8,6,,False,False
lasso_pair_q20,misspecified_t,25,native,0.0,0.0,0,0,1.2789406258735128,False,False
lasso_pair_q20,misspecified_t,25,native10,0.0,0.0,0,0,,False,False
linear_orbit_student,misspecified_t,25,top12,0.5833333333333334,0.5,12,7,1.1764628857488648,False,False
linear_orbit_student,misspecified_t,25,top8,0.625,0.3,8,5,,False,False
linear_orbit_student,misspecified_t,25,native,0.0,0.0,0,0,1.2789406258735128,False,False
linear_orbit_student,misspecified_t,25,native10,0.0,0.0,0,0,,False,False
xgb_shap,misspecified_t,25,top12,0.1666666666666666,1.0,12,2,0.9747982706642292,False,False
xgb_shap,misspecified_t,25,top8,0.0,0.8,8,0,,False,False
xgb_pfi,misspecified_t,25,top12,0.25,0.9,12,3,0.9605535599640624,False,False
xgb_pfi,misspecified_t,25,top8,0.0,0.8,8,0,,False,False
tabm_pfi,misspecified_t,25,top12,0.4166666666666667,0.7,12,5,0.9785596512625064,False,False
tabm_pfi,misspecified_t,25,top8,0.25,0.6,8,2,,False,False
deep_lasso,misspecified_t,25,top12,0.25,0.9,12,3,0.9729340537559146,False,False
deep_lasso,misspecified_t,25,top8,0.125,0.7,8,1,,False,False
xgb_naive,misspecified_t,25,top12,0.1666666666666666,1.0,12,2,0.9813978977067148,False,True
xgb_naive,misspecified_t,25,top8,0.0,0.8,8,0,,False,True
xgb_naive,misspecified_t,25,native,0.0,1.0,10,0,0.9650185839981172,False,True
xgb_naive,misspecified_t,25,native10,0.0,0.0,0,0,,False,True
xgb_midpoint,misspecified_t,25,top12,0.1666666666666666,1.0,12,2,0.968421880362908,False,False
xgb_midpoint,misspecified_t,25,top8,0.0,0.8,8,0,,False,False
xgb_midpoint,misspecified_t,25,native,0.0,0.6,6,0,0.9782766997935516,False,False
xgb_midpoint,misspecified_t,25,native10,0.0,0.0,0,0,,False,False
xgb_orbit,misspecified_t,25,top12,0.25,0.9,12,3,0.988237925402528,False,False
xgb_orbit,misspecified_t,25,top8,0.0,0.8,8,0,,False,False
xgb_orbit,misspecified_t,25,native,0.0,0.5,5,0,0.970216443611615,False,False
xgb_orbit,misspecified_t,25,native10,0.0,0.0,0,0,,False,False
xgb_orbit_student,misspecified_t,25,top12,0.4166666666666667,0.7,12,5,0.9841618453852484,False,False
xgb_orbit_student,misspecified_t,25,top8,0.25,0.6,8,2,,False,False
xgb_orbit_student,misspecified_t,25,native,0.0,0.0,0,0,1.2789406258735128,False,False
xgb_orbit_student,misspecified_t,25,native10,0.0,0.0,0,0,,False,False
tabm_naive,misspecified_t,25,top12,0.1666666666666666,1.0,12,2,0.9717497250349096,False,True
tabm_naive,misspecified_t,25,top8,0.125,0.7,8,1,,False,True
tabm_naive,misspecified_t,25,native,0.125,0.7,8,1,0.9755580381250628,False,True
tabm_naive,misspecified_t,25,native10,0.0,0.0,0,0,,False,True
tabm_midpoint,misspecified_t,25,top12,0.4166666666666667,0.7,12,5,0.9827072653688868,False,False
tabm_midpoint,misspecified_t,25,top8,0.25,0.6,8,2,,False,False
tabm_midpoint,misspecified_t,25,native,0.1666666666666666,0.5,6,1,0.9789349853388049,False,False
tabm_midpoint,misspecified_t,25,native10,0.0,0.0,0,0,,False,False
tabm_orbit,misspecified_t,25,top12,0.3333333333333333,0.8,12,4,0.9847791655079884,False,False
tabm_orbit,misspecified_t,25,top8,0.125,0.7,8,1,,False,False
tabm_orbit,misspecified_t,25,native,0.1666666666666666,0.5,6,1,0.9789349853388049,False,False
tabm_orbit,misspecified_t,25,native10,0.0,0.0,0,0,,False,False
tabm_orbit_student,misspecified_t,25,top12,0.25,0.9,12,3,0.9784911282315328,False,False
tabm_orbit_student,misspecified_t,25,top8,0.125,0.7,8,1,,False,False
tabm_orbit_student,misspecified_t,25,native,0.0,0.0,0,0,1.2789406258735128,False,False
tabm_orbit_student,misspecified_t,25,native10,0.0,0.0,0,0,,False,False
lasso_pair_q20,misspecified_t,26,top12,0.75,0.3,12,9,1.2464962900839585,False,False
lasso_pair_q20,misspecified_t,26,top8,0.875,0.1,8,7,,False,False
lasso_pair_q20,misspecified_t,26,native,0.0,0.0,0,0,1.269918780958721,False,False
lasso_pair_q20,misspecified_t,26,native10,0.0,0.0,0,0,,False,False
linear_orbit_student,misspecified_t,26,top12,0.75,0.3,12,9,1.2609795719085068,False,False
linear_orbit_student,misspecified_t,26,top8,0.75,0.2,8,6,,False,False
linear_orbit_student,misspecified_t,26,native,0.0,0.0,0,0,1.269918780958721,False,False
linear_orbit_student,misspecified_t,26,native10,0.0,0.0,0,0,,False,False
xgb_shap,misspecified_t,26,top12,0.3333333333333333,0.8,12,4,1.2756605913979255,False,False
xgb_shap,misspecified_t,26,top8,0.125,0.7,8,1,,False,False
xgb_pfi,misspecified_t,26,top12,0.5,0.6,12,6,1.2450225885456454,False,False
xgb_pfi,misspecified_t,26,top8,0.25,0.6,8,2,,False,False
tabm_pfi,misspecified_t,26,top12,0.6666666666666666,0.4,12,8,1.218785312596974,False,False
tabm_pfi,misspecified_t,26,top8,0.875,0.1,8,7,,False,False
deep_lasso,misspecified_t,26,top12,0.5833333333333334,0.5,12,7,1.2511294014409506,False,False
deep_lasso,misspecified_t,26,top8,0.625,0.3,8,5,,False,False
xgb_naive,misspecified_t,26,top12,0.5833333333333334,0.5,12,7,1.2339907672233064,False,True
xgb_naive,misspecified_t,26,top8,0.5,0.4,8,4,,False,True
xgb_naive,misspecified_t,26,native,0.0,0.0,0,0,1.269918780958721,False,True
xgb_naive,misspecified_t,26,native10,0.0,0.0,0,0,,False,True
xgb_midpoint,misspecified_t,26,top12,0.5833333333333334,0.5,12,7,1.2246565267945388,False,False
xgb_midpoint,misspecified_t,26,top8,0.625,0.3,8,5,,False,False
xgb_midpoint,misspecified_t,26,native,0.0,0.0,0,0,1.269918780958721,False,False
xgb_midpoint,misspecified_t,26,native10,0.0,0.0,0,0,,False,False
xgb_orbit,misspecified_t,26,top12,0.5833333333333334,0.5,12,7,1.2339907672233064,False,False
xgb_orbit,misspecified_t,26,top8,0.5,0.4,8,4,,False,False
xgb_orbit,misspecified_t,26,native,0.0,0.0,0,0,1.269918780958721,False,False
xgb_orbit,misspecified_t,26,native10,0.0,0.0,0,0,,False,False
xgb_orbit_student,misspecified_t,26,top12,0.6666666666666666,0.4,12,8,1.2347180646424103,False,False
xgb_orbit_student,misspecified_t,26,top8,0.75,0.2,8,6,,False,False
xgb_orbit_student,misspecified_t,26,native,0.0,0.0,0,0,1.269918780958721,False,False
xgb_orbit_student,misspecified_t,26,native10,0.0,0.0,0,0,,False,False
tabm_naive,misspecified_t,26,top12,0.6666666666666666,0.4,12,8,1.2424520870446285,False,True
tabm_naive,misspecified_t,26,top8,0.75,0.2,8,6,,False,True
tabm_naive,misspecified_t,26,native,0.0,0.0,0,0,1.269918780958721,False,True
tabm_naive,misspecified_t,26,native10,0.0,0.0,0,0,,False,True
tabm_midpoint,misspecified_t,26,top12,0.5833333333333334,0.5,12,7,1.22783679369664,False,False
