method,run,group,fraction,half,J,set
xgb_naive,f80_07,7,0.8,,0.3333333333333333,"[18, 27, 2, 7, 25, 15, 20, 8, 24, 16, 11, 6]"
xgb_midpoint,f80_07,7,0.8,,0.3333333333333333,"[18, 27, 2, 7, 20, 25, 15, 8, 24, 6, 16, 26]"
xgb_orbit,f80_07,7,0.8,,0.3333333333333333,"[18, 27, 2, 7, 25, 20, 15, 8, 16, 24, 26, 11]"
xgb_orbit_student,f80_07,7,0.8,,0.3333333333333333,"[25, 14, 27, 2, 20, 7, 18, 24, 11, 15, 26, 10]"
tabm_naive,f80_07,7,0.8,,0.2,"[25, 7, 20, 2, 6, 19, 3, 12, 24, 26, 13, 9]"
tabm_midpoint,f80_07,7,0.8,,0.2,"[25, 7, 20, 2, 6, 19, 3, 12, 26, 24, 13, 10]"
tabm_orbit,f80_07,7,0.8,,0.2,"[25, 7, 20, 2, 6, 19, 3, 12, 26, 24, 13, 9]"
tabm_orbit_student,f80_07,7,0.8,,0.2,"[25, 6, 7, 12, 24, 3, 2, 26, 20, 19, 10, 13]"
lasso_pair_q20,f80_08,8,0.8,,0.5,"[23, 20, 25, 26, 2, 22, 6, 15, 10, 19, 14, 7]"
linear_orbit_student,f80_08,8,0.8,,0.5,"[21, 2, 23, 26, 25, 22, 15, 20, 16, 7, 1, 3]"
xgb_shap,f80_08,8,0.8,,0.8461538461538461,"[23, 21, 0, 24, 16, 19, 15, 18, 20, 7, 1, 25]"
xgb_pfi,f80_08,8,0.8,,1.0,"[23, 21, 0, 16, 19, 24, 15, 18, 20, 2, 1, 27]"
tabm_pfi,f80_08,8,0.8,,0.7142857142857143,"[23, 15, 0, 19, 16, 21, 20, 2, 18, 22, 3, 8]"
deep_lasso,f80_08,8,0.8,,0.7142857142857143,"[23, 21, 15, 25, 0, 20, 19, 16, 27, 4, 24, 9]"
xgb_naive,f80_08,8,0.8,,0.4117647058823529,"[18, 21, 16, 23, 2, 17, 27, 25, 7, 1, 11, 26]"
xgb_midpoint,f80_08,8,0.8,,0.4117647058823529,"[18, 21, 16, 23, 2, 17, 27, 25, 1, 7, 11, 26]"
xgb_orbit,f80_08,8,0.8,,0.4117647058823529,"[18, 21, 16, 2, 23, 17, 27, 25, 7, 1, 11, 26]"
xgb_orbit_student,f80_08,8,0.8,,0.3333333333333333,"[18, 25, 14, 21, 2, 11, 16, 13, 17, 26, 23, 27]"
tabm_naive,f80_08,8,0.8,,0.6,"[0, 2, 23, 21, 1, 26, 5, 25, 20, 19, 13, 12]"
tabm_midpoint,f80_08,8,0.8,,0.6,"[0, 2, 23, 21, 1, 20, 26, 5, 13, 25, 19, 12]"
tabm_orbit,f80_08,8,0.8,,0.6,"[0, 23, 2, 21, 1, 26, 20, 5, 25, 13, 19, 12]"
tabm_orbit_student,f80_08,8,0.8,,0.5,"[2, 0, 5, 26, 21, 1, 13, 23, 25, 12, 20, 19]"
lasso_pair_q20,f80_09,9,0.8,,0.4117647058823529,"[20, 16, 27, 23, 7, 22, 19, 1, 3, 4, 6, 8]"
linear_orbit_student,f80_09,9,0.8,,0.6,"[23, 21, 16, 17, 20, 9, 7, 27, 22, 26, 1, 3]"
xgb_shap,f80_09,9,0.8,,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 15, 20, 18, 25, 7, 9]"
xgb_pfi,f80_09,9,0.8,,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 20, 18, 15, 2, 1, 7]"
tabm_pfi,f80_09,9,0.8,,0.8461538461538461,"[23, 0, 16, 15, 19, 21, 20, 2, 18, 24, 25, 7]"
deep_lasso,f80_09,9,0.8,,1.0,"[23, 21, 0, 25, 16, 20, 19, 15, 27, 24, 18, 7]"
xgb_naive,f80_09,9,0.8,,0.6,"[18, 19, 16, 24, 23, 27, 9, 3, 21, 7, 20, 5]"
xgb_midpoint,f80_09,9,0.8,,0.6,"[18, 19, 24, 16, 23, 21, 9, 27, 3, 5, 6, 20]"
xgb_orbit,f80_09,9,0.8,,0.6,"[18, 19, 16, 24, 23, 21, 3, 27, 9, 20, 5, 6]"
xgb_orbit_student,f80_09,9,0.8,,0.4117647058823529,"[3, 11, 24, 6, 12, 10, 19, 5, 9, 18, 20, 27]"
tabm_naive,f80_09,9,0.8,,0.2631578947368421,"[16, 23, 20, 27, 24, 6, 13, 11, 7, 21, 5, 10]"
tabm_midpoint,f80_09,9,0.8,,0.2631578947368421,"[16, 23, 20, 27, 24, 21, 6, 7, 13, 11, 5, 10]"
tabm_orbit,f80_09,9,0.8,,0.2631578947368421,"[16, 23, 20, 27, 24, 21, 6, 7, 13, 11, 5, 10]"
tabm_orbit_student,f80_09,9,0.8,,0.2,"[16, 11, 27, 24, 6, 23, 10, 13, 20, 5, 7, 17]"
lasso_pair_q20,f80_10,10,0.8,,0.2631578947368421,"[20, 25, 16, 27, 2, 26, 7, 0, 22, 19, 15, 28]"
linear_orbit_student,f80_10,10,0.8,,0.4117647058823529,"[27, 22, 20, 26, 2, 25, 16, 19, 17, 23, 28, 1]"
xgb_shap,f80_10,10,0.8,,0.8461538461538461,"[23, 0, 21, 24, 16, 19, 15, 20, 18, 1, 7, 27]"
xgb_pfi,f80_10,10,0.8,,0.7142857142857143,"[23, 0, 21, 16, 19, 24, 20, 18, 15, 2, 17, 28]"
tabm_pfi,f80_10,10,0.8,,0.8461538461538461,"[23, 0, 15, 19, 16, 21, 20, 2, 18, 25, 22, 9]"
deep_lasso,f80_10,10,0.8,,0.7142857142857143,"[23, 21, 20, 0, 25, 19, 27, 15, 16, 24, 26, 9]"
xgb_naive,f80_10,10,0.8,,0.3333333333333333,"[18, 27, 17, 2, 15, 21, 24, 25, 28, 0, 9, 10]"
xgb_midpoint,f80_10,10,0.8,,0.3333333333333333,"[18, 17, 21, 2, 15, 24, 28, 25, 27, 9, 10, 6]"
xgb_orbit,f80_10,10,0.8,,0.3333333333333333,"[18, 17, 2, 27, 15, 21, 24, 28, 25, 9, 0, 10]"
xgb_orbit_student,f80_10,10,0.8,,0.4117647058823529,"[18, 2, 10, 25, 6, 17, 24, 15, 27, 21, 11, 26]"
tabm_naive,f80_10,10,0.8,,0.2631578947368421,"[21, 20, 25, 16, 2, 27, 24, 10, 18, 7, 15, 9]"
tabm_midpoint,f80_10,10,0.8,,0.2631578947368421,"[21, 20, 25, 2, 27, 24, 16, 18, 10, 7, 9, 15]"
tabm_orbit,f80_10,10,0.8,,0.2631578947368421,"[21, 20, 25, 2, 27, 24, 16, 18, 10, 7, 9, 15]"
tabm_orbit_student,f80_10,10,0.8,,0.3333333333333333,"[22, 21, 2, 24, 25, 10, 6, 5, 7, 20, 27, 9]"
lasso_pair_q20,f80_11,11,0.8,,0.3333333333333333,"[0, 26, 27, 28, 12, 22, 5, 25, 14, 15, 1, 3]"
linear_orbit_student,f80_11,11,0.8,,0.5,"[0, 19, 26, 25, 22, 27, 21, 8, 28, 23, 1, 3]"
xgb_shap,f80_11,11,0.8,,1.0,"[21, 23, 0, 24, 19, 16, 15, 18, 20, 2, 7, 1]"
xgb_pfi,f80_11,11,0.8,,0.7142857142857143,"[21, 0, 23, 19, 16, 24, 18, 15, 2, 20, 28, 9]"
tabm_pfi,f80_11,11,0.8,,0.7142857142857143,"[23, 0, 15, 19, 16, 21, 2, 20, 18, 25, 1, 3]"
deep_lasso,f80_11,11,0.8,,0.8461538461538461,"[21, 23, 25, 0, 19, 20, 15, 16, 27, 24, 7, 26]"
xgb_naive,f80_11,11,0.8,,0.5,"[19, 18, 16, 0, 27, 23, 8, 25, 17, 9, 24, 3]"
xgb_midpoint,f80_11,11,0.8,,0.5,"[19, 18, 16, 27, 23, 0, 8, 25, 17, 9, 24, 12]"
xgb_orbit,f80_11,11,0.8,,0.5,"[19, 18, 16, 27, 23, 0, 8, 25, 17, 9, 24, 3]"
xgb_orbit_student,f80_11,11,0.8,,0.4117647058823529,"[12, 19, 27, 8, 25, 3, 18, 9, 17, 24, 11, 23]"
tabm_naive,f80_11,11,0.8,,0.3333333333333333,"[0, 25, 23, 20, 26, 11, 24, 10, 12, 13, 3, 6]"
tabm_midpoint,f80_11,11,0.8,,0.3333333333333333,"[0, 23, 25, 20, 26, 21, 24, 11, 10, 13, 12, 3]"
tabm_orbit,f80_11,11,0.8,,0.3333333333333333,"[0, 23, 25, 20, 26, 21, 24, 11, 10, 13, 12, 3]"
tabm_orbit_student,f80_11,11,0.8,,0.2,"[11, 0, 25, 26, 12, 28, 10, 24, 13, 6, 3, 23]"
lasso_pair_q20,f80_12,12,0.8,,0.5,"[20, 25, 21, 23, 26, 5, 28, 22, 8, 1, 3, 4]"
linear_orbit_student,f80_12,12,0.8,,0.6,"[21, 26, 20, 25, 15, 23, 22, 28, 1, 3, 4, 6]"
xgb_shap,f80_12,12,0.8,,0.8461538461538461,"[23, 21, 0, 19, 24, 16, 15, 25, 18, 20, 7, 1]"
xgb_pfi,f80_12,12,0.8,,0.7142857142857143,"[23, 0, 21, 19, 16, 15, 24, 20, 2, 18, 25, 28]"
tabm_pfi,f80_12,12,0.8,,0.8461538461538461,"[23, 0, 16, 19, 15, 21, 20, 2, 25, 24, 18, 3]"
deep_lasso,f80_12,12,0.8,,0.8461538461538461,"[23, 21, 0, 25, 20, 16, 19, 15, 27, 24, 26, 7]"
xgb_naive,f80_12,12,0.8,,0.6,"[19, 18, 16, 21, 15, 25, 20, 23, 2, 24, 17, 26]"
xgb_midpoint,f80_12,12,0.8,,0.7142857142857143,"[19, 18, 16, 21, 15, 25, 2, 20, 23, 24, 17, 4]"
xgb_orbit,f80_12,12,0.8,,0.6,"[19, 18, 16, 21, 15, 25, 23, 20, 2, 24, 17, 26]"
xgb_orbit_student,f80_12,12,0.8,,0.6,"[21, 19, 18, 24, 25, 15, 20, 10, 16, 2, 17, 23]"
tabm_naive,f80_12,12,0.8,,0.4117647058823529,"[21, 20, 24, 25, 23, 3, 27, 26, 18, 28, 17, 11]"
tabm_midpoint,f80_12,12,0.8,,0.4117647058823529,"[21, 20, 24, 25, 23, 3, 27, 26, 28, 18, 11, 17]"
tabm_orbit,f80_12,12,0.8,,0.4117647058823529,"[21, 20, 24, 25, 23, 3, 27, 26, 28, 18, 11, 17]"
tabm_orbit_student,f80_12,12,0.8,,0.2631578947368421,"[28, 21, 3, 24, 20, 26, 11, 25, 10, 27, 13, 17]"
lasso_pair_q20,f80_13,13,0.8,,0.4117647058823529,"[0, 20, 25, 27, 22, 19, 2, 6, 13, 1, 3, 4]"
linear_orbit_student,f80_13,13,0.8,,0.7142857142857143,"[22, 25, 2, 15, 21, 20, 27, 9, 23, 1, 3, 4]"
xgb_shap,f80_13,13,0.8,,0.8461538461538461,"[23, 21, 0, 19, 24, 16, 15, 18, 25, 20, 7, 2]"
xgb_pfi,f80_13,13,0.8,,0.7142857142857143,"[23, 21, 0, 19, 16, 24, 15, 18, 20, 2, 4, 28]"
tabm_pfi,f80_13,13,0.8,,0.8461538461538461,"[23, 0, 19, 16, 15, 21, 20, 25, 24, 2, 18, 17]"
deep_lasso,f80_13,13,0.8,,1.0,"[23, 21, 25, 0, 19, 20, 15, 16, 27, 24, 18, 7]"
xgb_naive,f80_13,13,0.8,,0.4117647058823529,"[18, 21, 1, 9, 25, 15, 17, 2, 4, 23, 26, 24]"
xgb_midpoint,f80_13,13,0.8,,0.4117647058823529,"[18, 21, 25, 9, 17, 15, 1, 23, 2, 4, 26, 20]"
xgb_orbit,f80_13,13,0.8,,0.4117647058823529,"[18, 21, 9, 1, 15, 25, 17, 23, 2, 4, 26, 24]"
xgb_orbit_student,f80_13,13,0.8,,0.3333333333333333,"[10, 18, 9, 25, 1, 21, 26, 15, 2, 17, 13, 4]"
tabm_naive,f80_13,13,0.8,,0.4117647058823529,"[25, 23, 21, 16, 20, 27, 2, 24, 19, 9, 1, 12]"
tabm_midpoint,f80_13,13,0.8,,0.4117647058823529,"[23, 21, 25, 16, 20, 27, 2, 19, 24, 1, 9, 12]"
tabm_orbit,f80_13,13,0.8,,0.4117647058823529,"[23, 21, 25, 16, 20, 19, 27, 2, 24, 1, 12, 9]"
tabm_orbit_student,f80_13,13,0.8,,0.3333333333333333,"[25, 12, 13, 10, 2, 27, 20, 24, 21, 23, 8, 9]"
lasso_pair_q20,f80_14,14,0.8,,0.4117647058823529,"[20, 23, 16, 27, 22, 6, 14, 15, 1, 3, 5, 7]"
linear_orbit_student,f80_14,14,0.8,,0.6,"[20, 23, 22, 21, 16, 19, 8, 25, 9, 1, 3, 4]"
xgb_shap,f80_14,14,0.8,,0.8461538461538461,"[23, 21, 0, 16, 24, 19, 15, 25, 18, 20, 7, 1]"
xgb_pfi,f80_14,14,0.8,,0.8461538461538461,"[23, 21, 0, 16, 19, 15, 18, 20, 2, 24, 1, 7]"
tabm_pfi,f80_14,14,0.8,,0.7142857142857143,"[23, 0, 15, 16, 19, 21, 20, 2, 18, 25, 17, 27]"
deep_lasso,f80_14,14,0.8,,1.0,"[23, 21, 25, 0, 19, 16, 15, 20, 27, 7, 24, 18]"
xgb_naive,f80_14,14,0.8,,0.4117647058823529,"[18, 19, 23, 4, 15, 21, 24, 5, 2, 12, 9, 26]"
xgb_midpoint,f80_14,14,0.8,,0.4117647058823529,"[18, 19, 23, 4, 15, 21, 24, 2, 5, 12, 9, 26]"
xgb_orbit,f80_14,14,0.8,,0.4117647058823529,"[18, 19, 23, 4, 15, 21, 24, 2, 5, 12, 9, 26]"
xgb_orbit_student,f80_14,14,0.8,,0.4117647058823529,"[23, 5, 18, 10, 19, 24, 26, 12, 15, 4, 6, 2]"
tabm_naive,f80_14,14,0.8,,0.3333333333333333,"[20, 23, 21, 0, 19, 24, 1, 15, 25, 16, 11, 13]"
tabm_midpoint,f80_14,14,0.8,,0.4117647058823529,"[20, 23, 21, 0, 24, 1, 19, 15, 11, 25, 13, 8]"
tabm_orbit,f80_14,14,0.8,,0.4117647058823529,"[20, 23, 21, 0, 24, 1, 19, 15, 25, 11, 13, 9]"
tabm_orbit_student,f80_14,14,0.8,,0.2631578947368421,"[20, 24, 23, 11, 13, 22, 21, 1, 10, 15, 19, 9]"
lasso_pair_q20,f80_15,15,0.8,,0.2,"[20, 0, 25, 16, 26, 23, 19, 27, 7, 2, 13, 11]"
linear_orbit_student,f80_15,15,0.8,,0.3333333333333333,"[21, 7, 25, 20, 26, 16, 27, 15, 2, 19, 22, 0]"
xgb_shap,f80_15,15,0.8,,0.8461538461538461,"[21, 23, 0, 16, 19, 24, 15, 18, 25, 20, 7, 1]"
xgb_pfi,f80_15,15,0.8,,0.8461538461538461,"[21, 0, 23, 16, 19, 18, 15, 20, 2, 24, 1, 28]"
tabm_pfi,f80_15,15,0.8,,0.8461538461538461,"[23, 0, 15, 16, 19, 21, 20, 2, 25, 22, 18, 9]"
deep_lasso,f80_15,15,0.8,,0.7142857142857143,"[21, 23, 25, 0, 20, 19, 16, 15, 27, 26, 24, 9]"
xgb_naive,f80_15,15,0.8,,0.5,"[18, 16, 19, 23, 21, 8, 15, 25, 4, 27, 2, 1]"
xgb_midpoint,f80_15,15,0.8,,0.5,"[18, 16, 19, 21, 23, 8, 27, 15, 25, 4, 2, 1]"
xgb_orbit,f80_15,15,0.8,,0.5,"[18, 16, 19, 21, 23, 15, 8, 27, 25, 4, 2, 1]"
xgb_orbit_student,f80_15,15,0.8,,0.5,"[21, 23, 10, 8, 25, 27, 16, 14, 18, 4, 15, 20]"
tabm_naive,f80_15,15,0.8,,0.5,"[23, 0, 20, 21, 7, 25, 1, 24, 18, 16, 17, 27]"
tabm_midpoint,f80_15,15,0.8,,0.5,"[23, 0, 20, 21, 25, 7, 1, 24, 18, 17, 27, 3]"
tabm_orbit,f80_15,15,0.8,,0.5,"[23, 0, 21, 20, 25, 7, 1, 24, 18, 17, 27, 3]"
tabm_orbit_student,f80_15,15,0.8,,0.3333333333333333,"[23, 7, 21, 25, 1, 24, 17, 20, 28, 0, 3, 4]"
lasso_pair_q20,f80_16,16,0.8,,0.5,"[20, 0, 25, 23, 16, 22, 5, 2, 15, 6, 3, 4]"
linear_orbit_student,f80_16,16,0.8,,0.5,"[20, 23, 25, 17, 22, 21, 7, 2, 26, 16, 1, 3]"
xgb_shap,f80_16,16,0.8,,0.7142857142857143,"[23, 21, 0, 19, 24, 16, 15, 25, 20, 18, 8, 7]"
xgb_pfi,f80_16,16,0.8,,0.7142857142857143,"[23, 0, 21, 19, 16, 15, 24, 18, 20, 2, 28, 25]"
tabm_pfi,f80_16,16,0.8,,0.8461538461538461,"[23, 0, 16, 15, 19, 21, 20, 2, 18, 25, 24, 9]"
deep_lasso,f80_16,16,0.8,,0.7142857142857143,"[23, 21, 25, 0, 16, 20, 15, 19, 27, 24, 26, 9]"
xgb_naive,f80_16,16,0.8,,0.5,"[23, 25, 21, 16, 24, 27, 20, 18, 15, 2, 0, 13]"
xgb_midpoint,f80_16,16,0.8,,0.5,"[23, 25, 21, 24, 16, 27, 20, 18, 15, 2, 0, 26]"
xgb_orbit,f80_16,16,0.8,,0.5,"[23, 25, 21, 16, 24, 27, 20, 0, 15, 18, 2, 8]"
xgb_orbit_student,f80_16,16,0.8,,0.4117647058823529,"[20, 10, 23, 24, 25, 21, 27, 14, 15, 12, 13, 16]"
tabm_naive,f80_16,16,0.8,,0.4117647058823529,"[20, 23, 0, 25, 21, 24, 18, 2, 27, 17, 15, 13]"
tabm_midpoint,f80_16,16,0.8,,0.4117647058823529,"[20, 23, 0, 21, 25, 24, 18, 2, 27, 17, 15, 13]"
tabm_orbit,f80_16,16,0.8,,0.4117647058823529,"[20, 23, 0, 21, 25, 24, 18, 2, 27, 17, 15, 13]"
tabm_orbit_student,f80_16,16,0.8,,0.2631578947368421,"[20, 11, 25, 23, 24, 13, 17, 14, 2, 21, 18, 0]"
lasso_pair_q20,f80_17,17,0.8,,0.4117647058823529,"[0, 25, 23, 16, 26, 28, 19, 6, 22, 7, 20, 1]"
linear_orbit_student,f80_17,17,0.8,,0.2631578947368421,"[25, 26, 0, 17, 23, 22, 16, 28, 2, 7, 20, 14]"
xgb_shap,f80_17,17,0.8,,1.0,"[23, 0, 21, 24, 16, 19, 15, 20, 18, 7, 1, 2]"
xgb_pfi,f80_17,17,0.8,,0.8461538461538461,"[23, 0, 21, 16, 19, 15, 24, 20, 18, 2, 1, 28]"
tabm_pfi,f80_17,17,0.8,,1.0,"[23, 0, 15, 16, 19, 21, 20, 18, 2, 25, 22, 24]"
deep_lasso,f80_17,17,0.8,,0.7142857142857143,"[23, 21, 25, 20, 0, 19, 15, 16, 27, 24, 26, 22]"
xgb_naive,f80_17,17,0.8,,0.5,"[18, 19, 17, 23, 0, 15, 27, 16, 21, 7, 25, 3]"
xgb_midpoint,f80_17,17,0.8,,0.5,"[18, 19, 17, 23, 0, 21, 27, 16, 15, 7, 25, 8]"
xgb_orbit,f80_17,17,0.8,,0.5,"[18, 19, 17, 23, 0, 15, 16, 27, 21, 7, 8, 25]"
xgb_orbit_student,f80_17,17,0.8,,0.4117647058823529,"[25, 26, 17, 18, 23, 3, 21, 13, 19, 8, 14, 10]"
tabm_naive,f80_17,17,0.8,,0.2631578947368421,"[23, 15, 21, 0, 25, 16, 19, 2, 7, 26, 17, 6]"
tabm_midpoint,f80_17,17,0.8,,0.3333333333333333,"[23, 21, 15, 0, 25, 19, 16, 2, 7, 26, 17, 6]"
tabm_orbit,f80_17,17,0.8,,0.3333333333333333,"[23, 21, 15, 0, 25, 19, 2, 16, 7, 26, 17, 6]"
tabm_orbit_student,f80_17,17,0.8,,0.2,"[21, 26, 25, 28, 23, 6, 7, 17, 2, 13, 15, 10]"
lasso_pair_q20,f80_18,18,0.8,,0.5,"[20, 23, 25, 16, 26, 27, 6, 4, 15, 1, 28, 2]"
linear_orbit_student,f80_18,18,0.8,,0.4117647058823529,"[25, 21, 23, 16, 2, 20, 26, 11, 22, 27, 8, 17]"
xgb_shap,f80_18,18,0.8,,0.8461538461538461,"[23, 21, 0, 16, 19, 24, 15, 20, 18, 7, 2, 25]"
xgb_pfi,f80_18,18,0.8,,1.0,"[23, 0, 21, 16, 19, 20, 15, 24, 18, 2, 1, 27]"
tabm_pfi,f80_18,18,0.8,,0.8461538461538461,"[23, 0, 15, 16, 19, 21, 20, 2, 25, 18, 24, 1]"
deep_lasso,f80_18,18,0.8,,0.8461538461538461,"[23, 21, 20, 25, 0, 19, 16, 15, 24, 27, 26, 7]"
xgb_naive,f80_18,18,0.8,,0.6,"[18, 16, 23, 21, 19, 27, 25, 2, 20, 1, 5, 26]"
xgb_midpoint,f80_18,18,0.8,,0.6,"[18, 16, 23, 21, 27, 19, 25, 2, 20, 1, 5, 26]"
xgb_orbit,f80_18,18,0.8,,0.6,"[18, 16, 23, 21, 19, 27, 25, 2, 20, 1, 5, 26]"
xgb_orbit_student,f80_18,18,0.8,,0.4117647058823529,"[25, 16, 23, 21, 27, 20, 2, 18, 5, 11, 1, 26]"
tabm_naive,f80_18,18,0.8,,0.3333333333333333,"[23, 21, 20, 25, 2, 16, 19, 26, 3, 4, 17, 28]"
tabm_midpoint,f80_18,18,0.8,,0.5,"[23, 21, 20, 25, 2, 16, 19, 26, 3, 17, 4, 27]"
tabm_orbit,f80_18,18,0.8,,0.4117647058823529,"[23, 21, 20, 25, 2, 16, 19, 26, 3, 17, 4, 28]"
tabm_orbit_student,f80_18,18,0.8,,0.3333333333333333,"[25, 28, 21, 23, 2, 20, 26, 11, 16, 17, 4, 3]"
lasso_pair_q20,f80_19,19,0.8,,0.5,"[0, 25, 23, 16, 22, 5, 19, 1, 3, 4, 6, 9]"
linear_orbit_student,f80_19,19,0.8,,0.5,"[23, 25, 22, 16, 9, 15, 21, 26, 20, 8, 0, 1]"
xgb_shap,f80_19,19,0.8,,0.7142857142857143,"[23, 21, 0, 24, 16, 19, 15, 18, 20, 27, 25, 7]"
xgb_pfi,f80_19,19,0.8,,1.0,"[23, 0, 21, 19, 16, 24, 15, 18, 20, 2, 1, 27]"
tabm_pfi,f80_19,19,0.8,,0.8461538461538461,"[23, 0, 15, 19, 16, 21, 20, 24, 2, 25, 18, 27]"
deep_lasso,f80_19,19,0.8,,0.7142857142857143,"[23, 21, 0, 19, 25, 20, 16, 27, 15, 24, 9, 26]"
xgb_naive,f80_19,19,0.8,,0.2,"[23, 18, 25, 13, 27, 3, 12, 10, 14, 29, 30, 22]"
xgb_midpoint,f80_19,19,0.8,,0.2631578947368421,"[23, 18, 25, 27, 13, 12, 3, 10, 11, 21, 14, 29]"
xgb_orbit,f80_19,19,0.8,,0.2631578947368421,"[23, 18, 25, 13, 27, 3, 12, 10, 11, 21, 14, 29]"
xgb_orbit_student,f80_19,19,0.8,,0.3333333333333333,"[23, 12, 13, 10, 25, 18, 3, 11, 27, 14, 21, 29]"
tabm_naive,f80_19,19,0.8,,0.4117647058823529,"[23, 0, 25, 9, 20, 17, 26, 6, 11, 13, 4, 1]"
tabm_midpoint,f80_19,19,0.8,,0.4117647058823529,"[23, 0, 25, 9, 20, 17, 26, 6, 4, 13, 1, 11]"
tabm_orbit,f80_19,19,0.8,,0.4117647058823529,"[23, 0, 25, 9, 20, 17, 26, 6, 4, 13, 11, 1]"
tabm_orbit_student,f80_19,19,0.8,,0.3333333333333333,"[23, 14, 25, 9, 0, 6, 17, 13, 26, 11, 4, 20]"
